t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
0.083417,2.4430779998,2.4390294527,0.0294512615,0.0000000000,0.0040485471,0.0294512615,0.0002109972,0.0376997296,0.4474872763,0.0007338263,0.4965238121,0.8860047990,0.0001417487,-0.0016619814,-0.0000751096,-0.0000000000,0.0002049175,0.0000000000,0.0419278226,-0.3490161020,0.248,1.000000,18.1765949701,0,0.0006248969
0.091753,2.4435983145,2.4390294527,0.0321555888,0.0000000000,0.0045688618,0.0321555888,0.0002490711,0.0414749446,0.4530257980,0.0009699578,0.4965244178,0.8860062321,0.0001719654,-0.0018349966,-0.0000820065,-0.0000000000,0.0002237170,0.0000000000,0.0419278226,-0.3853492775,0.285,1.000000,18.1765949701,0,0.0008077491
0.100180,2.4441717827,2.4390294527,0.0348213226,0.0000000000,0.0051423300,0.0348213226,0.0002919238,0.0453218412,0.4616275935,0.0012549008,0.4965251526,0.8860079481,0.0002059305,-0.0020138355,-0.0000888049,-0.0000000000,0.0002422440,0.0000000000,0.0419278226,-0.4229054576,0.322,1.000000,18.1765949701,0,0.0010252013
0.108426,2.4447782131,2.4374954720,0.0373570531,0.0000000000,0.0072827412,0.0373570531,0.0003526133,0.0521682710,0.8215715848,0.0015974900,0.4965260326,0.8860102296,0.0002737789,-0.0023459040,-0.0000952718,-0.0000000000,0.0002598632,0.0000000000,0.0419278226,-0.4926398333,0.392,1.000000,18.1765949701,0,0.0013150371
0.116760,2.4454358128,2.4374954720,0.0398412506,0.0000000000,0.0079403408,0.0398412506,0.0004187828,0.0560237079,0.4626524252,0.0020508960,0.4965272025,0.8860128727,0.0003171640,-0.0025338426,-0.0001016072,-0.0000000000,0.0002771200,0.0000000000,0.0419278226,-0.5321069453,0.431,1.000000,18.1765949701,0,0.0016472320
0.125087,2.4461368889,2.4374954720,0.0422390722,0.0000000000,0.0086414169,0.0422390722,0.0004907946,0.0598848737,0.4633398972,0.0025711792,0.4965285578,0.8860159081,0.0003642544,-0.0027264009,-0.0001077224,-0.0000000000,0.0002937724,0.0000000000,0.0419278226,-0.5725441960,0.472,1.000000,18.1765949701,0,0.0020245564
0.133423,2.4468817690,2.4374954720,0.0445493605,0.0000000000,0.0093862970,0.0445493605,0.0005690138,0.0637516219,0.4640097787,0.0031628226,0.4965301143,0.8860193683,0.0004152172,-0.0029245853,-0.0001136143,-0.0000000000,0.0003098126,0.0041774535,0.0419278226,-0.6141629217,0.513,1.000000,18.1765949701,0,0.0024497520
0.141797,2.4476724383,2.4374954720,0.0467741468,0.0000000000,0.0101769664,0.0467741468,0.0006538218,0.0676303024,0.4654416591,0.0038302793,0.4965318886,0.8860232877,0.0004703311,-0.0031301819,-0.0001192882,-0.0000000000,0.0003252549,0.0195678468,0.0419278226,-0.6573382053,0.557,1.000000,18.1765949701,0,0.0029256312
0.150094,2.4484966700,2.4374954720,0.0488782719,0.0000000000,0.0110011980,0.0488782719,0.0007454985,0.0714617493,0.4597736280,0.0045780622,0.4965338983,0.8860276956,0.0005289505,-0.0033412228,-0.0001246544,-0.0000000000,0.0003398558,0.0465248870,0.0419278226,-0.7016567942,0.601,1.000000,18.1765949701,0,0.0034540261
0.158430,2.4493643913,2.4374954720,0.0508862600,0.0000000000,0.0118689194,0.0508862600,0.0008444061,0.0752905596,0.4594572435,0.0054092389,0.4965361584,0.8860326278,0.0005918614,-0.0035606048,-0.0001297754,-0.0000000000,0.0003537858,0.0855705295,0.0419278226,-0.7477270002,0.647,1.000000,18.1765949701,0,0.0040373851
0.166760,2.4502701172,2.4374954720,0.0527819982,0.0000000000,0.0127746452,0.0527819982,0.0009508615,0.0790900396,0.4559375971,0.0063277789,0.4965386874,0.8860381182,0.0006588499,-0.0037877858,-0.0001346101,-0.0000000000,0.0003669336,0.1364263182,0.0419278226,-0.7954350164,0.695,1.000000,18.1765949701,1,0.0046776266
0.175122,2.4512167050,2.4374954720,0.0545682815,0.0000000000,0.0137212330,0.0545682815,0.0010652051,0.0828689947,0.4534746055,0.0073368593,0.4965415025,0.8860442036,0.0007302440,-0.0040238860,-0.0001391656,-0.0000000000,0.0003793191,0.1988074704,0.0419278226,-0.8450160680,0.744,1.000000,18.1765949701,1,0.0053767294
0.183425,2.4521925088,2.4374954720,0.0562217576,0.0000000000,0.0146970369,0.0562217576,0.0011876804,0.0865811839,0.4454627059,0.0084396619,0.4965446225,0.8860509152,0.0008054001,-0.0042670588,-0.0001433825,-0.0000000000,0.0003907808,0.2709941936,0.0419278226,-0.8960823512,0.795,1.000000,18.1765949701,1,0.0061356652
0.191761,2.4532067383,2.4374954720,0.0577565412,0.0000000000,0.0157112663,0.0577565412,0.0013186077,0.0902593279,0.4413772800,0.0096379009,0.4965480637,0.8860582906,0.0008850454,-0.0045194151,-0.0001472967,-0.0000000000,0.0004014172,0.3522725442,0.0419278226,-0.9490771738,0.848,1.000000,18.1765949701,1,0.0069558980
0.200092,2.4542536048,2.4374954720,0.0591606048,0.0000000000,0.0167581328,0.0591606048,0.0014582588,0.0938801712,0.4345012017,0.0109339614,0.4965518450,0.8860663648,0.0009689015,-0.0047800207,-0.0001508774,-0.0000000000,0.0004111454,0.4403817976,0.0419278226,-1.0038043534,0.903,1.000000,18.1765949701,0,0.0078382770
0.208425,2.4553322989,2.4374954720,0.0604305791,0.0000000000,0.0178368270,0.0604305791,0.0016068990,0.0974389986,0.4270592861,0.0123292782,0.4965559844,0.8860751731,0.0010570001,-0.0050487388,-0.0001541163,-0.0000000000,0.0004199427,0.5329411347,0.0419278226,-1.0602351501,0.959,1.000000,18.1765949701,0,0.0087833866
0.216753,2.4564404562,2.4374954720,0.0615613919,0.0000000000,0.0189449842,0.0615613919,0.0017647739,0.1009262842,0.4184742648,0.0138248397,0.4965605001,0.8860847502,0.0011492468,-0.0053249875,-0.0001570002,-0.0000000000,0.0004277745,0.6269528266,0.0419278226,-1.1182473786,1.017,1.000000,18.1765949701,1,0.0097914244
0.225094,2.4575789428,2.4374954720,0.0625512410,0.0000000000,0.0200834709,0.0625512410,0.0019321361,0.1043421951,0.4099093076,0.0154210303,0.4965654097,0.8860951313,0.0012457354,-0.0056085670,-0.0001595246,-0.0000000000,0.0004346289,0.7192024940,0.0419278226,-1.1777990664,1.077,1.000000,18.1765949701,1,0.0108624135
0.233428,2.4587433777,2.4374954720,0.0633936714,0.0000000000,0.0212479057,0.0633936714,0.0021092020,0.1076717887,0.3995512334,0.0171178932,0.4965707313,0.8861063495,0.0013461796,-0.0058982131,-0.0001616730,-0.0000000000,0.0004404615,0.8055687879,0.0419278226,-1.2386247460,1.138,1.000000,18.1765949701,1,0.0119958319
0.241762,2.4599332218,2.4374954720,0.0640859742,0.0000000000,0.0224377498,0.0640859742,0.0022961832,0.1109114946,0.3887647094,0.0189146176,0.4965764817,0.8861184371,0.0014505101,-0.0061931358,-0.0001634386,-0.0000000000,0.0004452540,0.8817969686,0.0419278226,-1.3005585241,1.200,1.000000,18.1765949701,0,0.0131908715
0.250087,2.4611451605,2.4374954720,0.0646239466,0.0000000000,0.0236496886,0.0646239466,0.0024932640,0.1140507086,0.3767056821,0.0208098883,0.4965826775,0.8861314240,0.0015584348,-0.0064919513,-0.0001648106,-0.0000000000,0.0004489778,0.9430425873,0.0419278226,-1.3633097679,1.263,1.000000,18.1765949701,0,0.0144462508
0.258430,2.4623815771,2.4374954720,0.0650058144,0.0000000000,0.0248861051,0.0650058144,0.0027006482,0.1170925906,0.3650258434,0.0228016645,0.4965893341,0.8861453405,0.0016699830,-0.0067939586,-0.0001657845,-0.0000000000,0.0004516209,0.9843284583,0.0419278226,-1.4267313050,1.326,1.000000,18.1765949701,0,0.0157605718
0.266763,2.4636364271,2.4374954720,0.0652268597,0.0000000000,0.0261409551,0.0652268597,0.0029184895,0.1200205702,0.3513575543,0.0248876112,0.4965964666,0.8861602122,0.0017845933,-0.0070971186,-0.0001663482,-0.0000000000,0.0004531507,0.9999850554,0.0419278226,-1.4903948962,1.390,1.000000,18.1765949701,0,0.0171317875
0.275093,2.4649089359,2.4374954720,0.0652846880,0.0000000000,0.0274134639,0.0652846880,0.0031469350,0.1228308595,0.3372347068,0.0270643829,0.4966040883,0.8861760620,0.0019019863,-0.0074026587,-0.0001664957,-0.0000000000,0.0004535509,1.0000000000,0.0419278226,-1.5545583280,1.454,1.000000,18.1765949701,0,0.0185575396
0.283424,2.4661978923,2.4374954720,0.0651765967,0.0000000000,0.0287024203,0.0651765967,0.0033861219,0.1255184855,0.3225151215,0.0293281035,0.4966122109,0.8861929103,0.0020217952,-0.0077126228,-0.0001662200,-0.0000000000,0.0004528028,1.0000000000,0.0419278226,-1.6196507912,1.519,1.000000,18.1765949701,1,0.0200351290
0.291760,2.4675021529,2.4374954720,0.0648997117,0.0000000000,0.0300066810,0.0648997117,0.0036361775,0.1280784294,0.3071932730,0.0316743220,0.4966208445,0.8862107736,0.0021435926,-0.0080263529,-0.0001655139,-0.0000000000,0.0004508865,1.0000000000,0.0419278226,-1.6855341126,1.585,1.000000,18.1765949701,2,0.0215615170
0.300091,2.4688179217,2.4374954720,0.0644520300,0.0000000000,0.0313224497,0.0644520300,0.0038971979,0.1305012433,0.2907376701,0.0340979908,0.4966299977,0.8862296631,0.0022667352,-0.0083427759,-0.0001643722,-0.0000000000,0.0004477879,1.0000000000,0.0419278226,-1.7519829297,1.651,1.000000,18.1765949701,2,0.0231331965
0.308436,2.4701463978,2.4374954720,0.0638300300,0.0000000000,0.0326509259,0.0638300300,0.0041692890,0.1327858921,0.2741578464,0.0365933282,0.4966396760,0.8862495864,0.0023907942,-0.0086612419,-0.0001627859,-0.0000000000,0.0004434823,1.0000000000,0.0419278226,-1.8188607983,1.718,1.000000,18.1765949701,3,0.0247464501
0.316757,2.4714794682,2.4374954720,0.0630349059,0.0000000000,0.0339839963,0.0630349059,0.0044524890,0.1349174948,0.2557923262,0.0391541089,0.4966498832,0.8862705429,0.0025147820,-0.0089800394,-0.0001607581,-0.0000000000,0.0004379776,1.0000000000,0.0419278226,-1.8858082716,1.785,1.000000,18.1765949701,3,0.0263969316
0.325096,2.4728219059,2.4374954720,0.0620610159,0.0000000000,0.0353264340,0.0620610159,0.0047468759,0.1368999660,0.2378965527,0.0417731802,0.4966606189,0.8862925288,0.0026383147,-0.0092986057,-0.0001582744,-0.0000000000,0.0004312344,1.0000000000,0.0419278226,-1.9527072068,1.852,1.000000,18.1765949701,2,0.0280802600
0.333428,2.4741675575,2.4374954720,0.0609094470,0.0000000000,0.0366720855,0.0609094470,0.0050524766,0.1387221984,0.2186678836,0.0444432184,0.4966718811,0.8863155322,0.0027603995,-0.0096152319,-0.0001553375,-0.0000000000,0.0004232595,1.0000000000,0.0419278226,-2.0191987027,1.918,1.000000,18.1765949701,2,0.0297915601
0.341755,2.4755148570,2.4374954720,0.0595787984,0.0000000000,0.0380193850,0.0595787984,0.0053693048,0.1403796947,0.1988995608,0.0471561235,0.4966836634,0.8863395340,0.0028802196,-0.0099285350,-0.0001519440,-0.0000000000,0.0004140425,1.0000000000,0.0419278226,-2.0849923509,1.984,1.000000,18.1765949701,3,0.0315256849
0.350087,2.4768632300,2.4374954720,0.0580664303,0.0000000000,0.0393677581,0.0580664303,0.0056973695,0.1418686833,0.1786786292,0.0499033398,0.4966959560,0.8863645085,0.0029969363,-0.0102370859,-0.0001480870,-0.0000000000,0.0004035645,1.0000000000,0.0419278226,-2.1497880346,2.049,1.000000,18.1765949701,2,0.0332772574
0.358429,2.4782112506,2.4374954720,0.0563702100,0.0000000000,0.0407157787,0.0563702100,0.0060366676,0.1431841966,0.1578615888,0.0526759129,0.4967087455,0.8863904219,0.0031096162,-0.0105392701,-0.0001437611,-0.0000000000,0.0003918097,1.0000000000,0.0419278226,-2.2132467281,2.112,1.000000,18.1765949701,1,0.0350406494
0.366758,2.4795533157,2.4374954720,0.0544939459,0.0000000000,0.0420578438,0.0544939459,0.0063871497,0.1443188662,0.1361603592,0.0554644663,0.4967220146,0.8864172317,0.0032171759,-0.0108331674,-0.0001389760,-0.0000000000,0.0003788037,1.0000000000,0.0419278226,-2.2749651457,2.174,1.000000,18.1765949701,2,0.0368099220
0.375093,2.4808902086,2.4374954720,0.0524333334,0.0000000000,0.0433947367,0.0524333334,0.0067487725,0.1452699008,0.1141241452,0.0582591267,0.4967357412,0.8864448875,0.0033186935,-0.0111171419,-0.0001337209,-0.0000000000,0.0003645157,1.0000000000,0.0419278226,-2.3345998072,2.234,1.000000,18.1765949701,1,0.0385790006
0.383427,2.4822186670,2.4374954720,0.0501897193,0.0000000000,0.0447231950,0.0501897193,0.0071214658,0.1460320988,0.0914637644,0.0610497899,0.4967498995,0.8864733302,0.0034131216,-0.0113892855,-0.0001279990,-0.0000000000,0.0003489542,1.0000000000,0.0419278226,-2.3917499573,2.291,1.000000,18.1765949701,2,0.0403416181
0.391851,2.4835509944,2.4374954720,0.0477354448,0.0000000000,0.0460555224,0.0477354448,0.0075052618,0.1466022682,0.0684203327,0.0638259328,0.4967644591,0.8865024926,0.0034994916,-0.0116479049,-0.0001217398,-0.0000000000,0.0003319260,1.0000000000,0.0419278226,-2.4460600195,2.345,1.000000,18.1765949701,1,0.0420914045
0.400098,2.4848428652,2.4374954720,0.0451516267,0.0000000000,0.0473473932,0.0451516267,0.0078998234,0.1469731626,0.0445073249,0.0665772971,0.4967793854,0.8865322981,0.0035766535,-0.0118904915,-0.0001151503,-0.0000000000,0.0003139934,1.0000000000,0.0419278226,-2.4970032063,2.396,1.000000,18.1765949701,1,0.0438217943
0.408422,2.4861322266,2.4374954720,0.0423622955,0.0000000000,0.0486367547,0.0423622955,0.0083051297,0.1471441552,0.0205191066,0.0692927098,0.4967946392,0.8865626628,0.0036437732,-0.0121156777,-0.0001080367,-0.0000000000,0.0002946280,1.0000000000,0.0419278226,-2.5442923132,2.443,1.000000,18.1765949701,2,0.0455262561
0.417316,2.4874913348,2.4374954720,0.0391812187,0.0000000000,0.0499958629,0.0391812187,0.0087217619,0.1470730870,-0.0085281799,0.0719598950,0.4968101773,0.8865934791,0.0036979468,-0.0123189847,-0.0000999240,-0.0000000000,0.0002725354,1.0000000000,0.0419278226,-2.5869867784,2.486,1.000000,18.1765949701,1,0.0471968800
0.425987,2.4887953469,2.4374954720,0.0358816000,0.0000000000,0.0512998749,0.0358816000,0.0091492608,0.1467847711,-0.0345979149,0.0745674821,0.4968259446,0.8866246428,0.0037396449,-0.0124995631,-0.0000915089,-0.0000000000,0.0002496118,1.0000000000,0.0419278226,-2.6249082561,2.524,1.000000,18.1765949701,1,0.0488268120
0.433785,2.4899485098,2.4374954720,0.0327475912,0.0000000000,0.0524530378,0.0327475912,0.0095863695,0.1463719544,-0.0495379927,0.0771071362,0.4968418878,0.8866560849,0.0037730512,-0.0126628501,-0.0000835163,-0.0000000000,0.0002278319,1.0000000000,0.0419278226,-2.6591985282,2.558,1.000000,18.1765949701,3,0.0504125805
0.441774,2.4911086513,2.4374954720,0.0293748283,0.0000000000,0.0536131793,0.0293748283,0.0100331460,0.1457437760,-0.0753814112,0.0795697473,0.4968579715,0.8866876936,0.0037930443,-0.0128014706,-0.0000749147,-0.0000000000,0.0002043861,1.0000000000,0.0419278226,-2.6883088334,2.588,1.000000,18.1765949701,3,0.0519476694
0.450117,2.4922951020,2.4374954720,0.0256794773,0.0000000000,0.0547996301,0.0256794773,0.0104898096,0.1448550089,-0.1066520558,0.0819434425,0.4968741384,0.8867193330,0.0037967315,-0.0129101512,-0.0000654904,-0.0000000000,0.0001786906,1.0000000000,0.0419278226,-2.7111317570,2.610,1.000000,18.1765949701,4,0.0534242487
0.458472,2.4934557068,2.4374954720,0.0218025868,0.0000000000,0.0559602348,0.0218025868,0.0109561449,0.1437429089,-0.1334520001,0.0842168212,0.4968903191,0.8867508799,0.0037856303,-0.0129900399,-0.0000556032,-0.0000000000,0.0001517258,1.0000000000,0.0419278226,-2.7279083777,2.627,1.000000,18.1765949701,4,0.0548360748
0.466811,2.4945843481,2.4374954720,0.0177597493,0.0000000000,0.0570888762,0.0177597493,0.0114318855,0.1424106567,-0.1598702660,0.0863799030,0.4969064504,0.8867822103,0.0037596518,-0.0130400594,-0.0000452927,-0.0000000000,0.0001236003,1.0000000000,0.0419278226,-2.7384124745,2.638,1.000000,18.1765949701,4,0.0561773139
0.475126,2.4956781342,2.4374954720,0.0135581278,0.0000000000,0.0581826622,0.0135581278,0.0119167410,0.1408593856,-0.1861525298,0.0884233406,0.4969224691,0.8868131998,0.0037187352,-0.0130591334,-0.0000345773,-0.0000000000,0.0000943643,1.0000000000,0.0419278226,-2.7424180229,2.642,1.000000,18.1765949701,1,0.0574424975
0.484889,2.4969193163,2.4374954720,0.0084109961,0.0000000000,0.0594238443,0.0084109961,0.0124119397,0.1386655316,-0.2632624768,0.0903258081,0.4969383116,0.8868435363,0.0036403812,-0.0130090107,-0.0000214506,-0.0000000000,0.0000585434,1.0000000000,0.0419278226,-2.7318922568,2.631,1.000000,18.1765949701,4,0.0586127610
0.493170,2.4979331372,2.4374954720,0.0038679556,0.0000000000,0.0604376653,0.0038679556,0.0129155869,0.1366325604,-0.2439565478,0.0920813334,0.4969538184,0.8868732629,0.0035671936,-0.0129573779,-0.0000098645,-0.0000000000,0.0000269229,1.0000000000,0.0419278226,-2.7210493639,2.620,1.000000,18.1765949701,4,0.0596961946
0.501571,2.4989231993,2.4374954720,-0.0009050869,0.0000000000,0.0614277273,-0.0009050869,0.0134274846,0.1343305373,-0.2762427688,0.0936899549,0.4969690117,0.8869022382,0.0034770311,-0.0128676097,0.0000023082,0.0000000000,-0.0000062999,1.0000000000,0.0419278226,-2.7021980386,2.601,1.000000,18.1765949701,2,0.0606869993
0.509705,2.4998427665,2.4374954720,-0.0056799425,0.0000000000,0.0623472945,-0.0056799425,0.0139470454,0.1318942546,-0.2923539242,0.0951466488,0.4969838193,0.8869303831,0.0033773934,-0.0127512284,0.0000144856,0.0000000000,-0.0000395350,1.0000000000,0.0419278226,-2.6777579567,2.577,1.000000,18.1765949701,2,0.0615840743
0.517684,2.5007057926,2.4374954720,-0.0105078365,0.0000000000,0.0632103206,-0.0105078365,0.0144737981,0.1292997344,-0.3113424277,0.0964491462,0.4969982010,0.8869576131,0.0032676012,-0.0126062399,0.0000267982,0.0000000000,-0.0000731368,1.0000000000,0.0419278226,-2.6473103828,2.547,1.000000,18.1765949701,2,0.0623858565
0.525810,2.5015431574,2.4374954720,-0.0155675584,0.0000000000,0.0640476855,-0.0155675584,0.0150075288,0.1264293038,-0.3444516704,0.0975916463,0.4970121136,0.8869837998,0.0031423934,-0.0124218538,0.0000397020,0.0000000000,-0.0001083471,1.0000000000,0.0419278226,-2.6085893081,2.508,1.000000,18.1765949701,2,0.0630876593
0.533389,2.5022849796,2.4374954720,-0.0204146632,0.0000000000,0.0647895076,-0.0204146632,0.0155474414,0.1235878380,-0.3409758975,0.0985763428,0.4970254918,0.8870089479,0.0030177719,-0.0122263922,0.0000520636,0.0000000000,-0.0001420709,1.0000000000,0.0419278226,-2.5675423578,2.467,1.000000,18.1765949701,3,0.0636941706
0.541782,2.5030603454,2.4374954720,-0.0259210643,0.0000000000,0.0655648735,-0.0259210643,0.0160938153,0.1201600649,-0.4113327711,0.0993921170,0.4970383381,0.8870328185,0.0028644729,-0.0119630665,0.0000661066,0.0000000000,-0.0001803707,1.0000000000,0.0419278226,-2.5122439555,2.411,1.000000,18.1765949701,1,0.0641928002
0.550116,2.5037806260,2.4374954720,-0.0315297558,0.0000000000,0.0662851540,-0.0315297558,0.0166461916,0.1165265207,-0.4360252976,0.1000312353,0.4970505307,0.8870553396,0.0027025317,-0.0116667598,0.0000804104,0.0000000000,-0.0002193668,1.0000000000,0.0419278226,-2.4500195544,2.349,1.000000,18.1765949701,2,0.0645828610
0.558432,2.5044482560,2.4374954720,-0.0372620835,0.0000000000,0.0669527840,-0.0372620835,0.0172041315,0.1126702622,-0.4627510211,0.1004925999,0.4970620330,0.8870764435,0.0025324764,-0.0113365793,0.0000950296,0.0000000000,-0.0002592034,1.0000000000,0.0419278226,-2.3806816458,2.280,1.000000,18.1765949701,3,0.0648637747
0.566748,2.5050630084,2.4374954720,-0.0431246876,0.0000000000,0.0675675365,-0.0431246876,0.0177671943,0.1085837640,-0.4903797837,0.1007756334,0.4970728105,0.8870960722,0.0023554414,-0.0109726380,0.0001099810,0.0000000000,-0.0002999217,1.0000000000,0.0419278226,-2.3042539887,2.203,1.000000,18.1765949701,2,0.0650353981
0.575165,2.5056296822,2.4374954720,-0.0491866610,0.0000000000,0.0681342102,-0.0491866610,0.0183349794,0.1042070685,-0.5252034624,0.1008788712,0.4970828339,0.8871141598,0.0021705073,-0.0105701892,0.0001254409,0.0000000000,-0.0003419955,1.0000000000,0.0419278226,-2.2197397228,2.119,1.000000,18.1765949701,1,0.0650968262
0.583467,2.5061322673,2.4374954720,-0.0552880614,0.0000000000,0.0686367953,-0.0552880614,0.0189069527,0.0996677959,-0.5447127106,0.1008055630,0.4970920696,0.8871306998,0.0019848024,-0.0101424885,0.0001410013,0.0000000000,-0.0003843088,1.0000000000,0.0419278226,-2.1299225950,2.029,1.000000,18.1765949701,1,0.0650509746
0.591851,2.5065811870,2.4374954720,-0.0615653070,0.0000000000,0.0690857150,-0.0615653070,0.0194826670,0.0948497874,-0.5781610255,0.1005573735,0.4971005146,0.8871456607,0.0017953144,-0.0096798973,0.0001570102,0.0000000000,-0.0004278017,1.0000000000,0.0419278226,-2.0327784400,1.932,1.000000,18.1765949701,1,0.0648987021
0.601005,2.5070023575,2.4374954720,-0.0685478645,0.0000000000,0.0695068855,-0.0685478645,0.0200618910,0.0892748177,-0.6689963597,0.1001215847,0.4971081528,0.8871588857,0.0015869977,-0.0091381748,0.0001748178,0.0000000000,-0.0004761281,1.0000000000,0.0419278226,-1.9190167177,1.818,1.000000,18.1765949701,1,0.0646320577
0.608548,2.5072938125,2.4374954720,-0.0743961861,0.0000000000,0.0697983405,-0.0743961861,0.0206435438,0.0845788639,-0.5635144530,0.0995376182,0.4971149044,0.8871707212,0.0014202556,-0.0086744205,0.0001897328,0.0000000000,-0.0005165569,1.0000000000,0.0419278226,-1.8216283011,1.721,1.000000,18.1765949701,1,0.0642772673
0.616772,2.5075530295,2.4374954720,-0.0808658836,0.0000000000,0.0700575575,-0.0808658836,0.0212273568,0.0791996396,-0.6455069200,0.0987982821,0.4971209463,0.8871810604,0.0012407061,-0.0081426680,0.0002062325,0.0000000000,-0.0005612262,1.0000000000,0.0419278226,-1.7099602901,1.609,1.000000,18.1765949701,1,0.0638288565
0.625086,2.5077515623,2.4374954720,-0.0874977198,0.0000000000,0.0702560903,-0.0874977198,0.0218128242,0.0735393892,-0.6792300497,0.0979085050,0.4971262242,0.8871899345,0.0010648894,-0.0075824559,0.0002231457,0.0000000000,-0.0006069497,1.0000000000,0.0419278226,-1.5923157343,1.492,1.000000,18.1765949701,1,0.0632906628
0.633415,2.5078851249,2.4390294527,-0.0942300147,0.0000000000,0.0688556722,-0.0942300147,0.0223866215,0.0645916560,-1.0737279851,0.0966772574,0.4971307540,0.8871967377,0.0008163816,-0.0066962724,0.0002403150,0.0000000000,-0.0006532932,1.0000000000,0.0419278226,-1.4062172139,1.340,1.000000,18.1765949701,0,0.0626223792
0.641752,2.5079519733,2.4374954720,-0.1010492157,0.0000000000,0.0704565014,-0.1010492157,0.0229737590,0.0615306481,-0.3673209472,0.0956428018,0.4971342266,0.8872028787,0.0007369217,-0.0063963754,0.0002577061,0.0000000000,-0.0007001546,1.0000000000,0.0419278226,-1.3432388405,1.242,1.000000,18.1765949701,1,0.0619231292
