file,rows,duration_s,t_start,t_end,mae_deg,p95_abs_e_deg,max_abs_e_deg,q_min_deg,q_max_deg,ref_min_deg,ref_max_deg,span_meas_deg,span_ref_deg,goal_current_abs_max,zeta_start,zeta_end
nussbaum_step15_tailclean_best_single.csv,432,17.958465,2e-06,17.958467,0.5685418880613687,1.380965317716356,6.311386191122973,121.37695312671484,139.57031250215442,125.00000000040613,139.57031250215442,18.193359375439584,14.57031250174829,2.873,0.885692967,0.9146090996
nussbaum_step40_best_single.csv,528,21.958514,2e-06,21.958516,0.5600852003653888,2.7784880462862693,7.565087633128662,98.78906250094764,139.57031250215442,100.0000000003249,139.57031250215442,40.781250001206786,39.57031250182952,7.791,0.885692967,1.0490267337
nussbaum_sine_15hz_amp10_optuna_v5_trial0_full.csv,2400,19.991757,3e-06,19.99176,9.823793298222357,16.590352050430237,21.044157300423986,120.6738281268916,148.00781250003325,128.8671907509694,148.8671845860085,27.333984373141647,19.999993835039106,7.466,0.8860124621,0.8973714855
nussbaum_sine_3hz_sanity.csv,960,7.991753999999999,2e-06,7.991756,6.587888823052725,11.488776807062388,15.817372486283002,127.44140624804163,140.09765625058944,129.6582036663964,149.65819719776783,12.656250002547807,19.999993531371445,10.61,0.885692967,1.0904708628
nussbaum_sine_3hz_hard_best_single.csv,1200,9.991742,2e-06,9.991744,7.000159204109697,12.60929299864362,20.971332915079635,124.89257812583102,141.1523437474595,129.8339875362017,149.8339743238599,16.259765621628475,19.9999867876582,9.552,0.8856929776,0.9383063456
nussbaum_sine_3hz_struct_best_single.csv,1200,9.991754,1e-06,9.991755,8.948280388788636,17.751041355433976,30.24720591812525,117.07031250208132,145.0195312493521,129.65820354034565,149.65819628676493,27.949218747270777,19.99999274641928,22.151,0.8856905603,1.3483215943
