trial_number,repeat,ok,score,samples,duration_s,mean_abs_e_deg,rms_e_deg,p95_abs_e_deg,max_abs_e_deg,span_ratio,sat_ratio,effort_ratio,u_activity_ratio,zeta_abs_max,zeta_start,zeta_end,zeta_growth,zeta_dot_mean,zeta_dot_p95,zeta_dot_abs_max,low_speed_frac,low_speed_qd_rms_deg_s,low_speed_sign_rate_hz,step_settle_segments,step_settle_pp_deg,step_settle_std_deg,step_settle_extrema_rate_hz,hold_segments,hold_mean_abs_e_deg,hold_p95_abs_e_deg,hold_max_abs_e_deg,upstep_segments,upstep_hold_mean_abs_e_deg,upstep_hold_p95_abs_e_deg,upstep_peak_shortfall_deg,upstep_peak_overshoot_deg,tail_mean_abs_e_deg,tail_p95_abs_e_deg,tail_max_abs_e_deg,tail_sat_ratio,returncode,elapsed_s,csv_path,error,params_json
0,1,1.0,1000503.3957156491,432.0,17.958534,0.5576239326142147,0.8625639005902721,2.0176848806470575,4.449253057053117,1.533395715649165,0.0,0.01387334656084656,0.08554571298752252,0.9017081482,0.885692967,0.9017081482,0.016015181200000006,0.0008897322907407407,0.001895333064999994,0.0370729388,0.0,0.0,0.0,1.0,0.3515624970468423,0.14067633765441206,0.9295741130848879,1.0,0.3199084048011198,0.4199218738599249,0.4199218738599249,0.0,0.0,0.0,0.0,0.0,0.28396606435811167,0.4199218738599249,0.4199218738599249,0.0,0,19.285900489001506,/tmp/nussbaum_step15_tailclean_runs/optuna_t0000_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": -0.010841735401985245, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.0007070613897604912, ""fric_vel_scale"": 0.860119996986068, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9431361432565311, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08844755614236795, ""max_abs_e_dot"": 1.0, ""max_control"": 0.10995517263061227, ""max_current_raw"": 35.0, ""max_current_slew"": 8.914186208121947, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.005886625501751407, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.3901837124610209, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.21312655712275427, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
1,1,1.0,1000167.6100564508,432.0,17.958442,0.6066290748889189,1.0171600928763778,1.8257956467862795,5.289357231279587,1.1976100564508667,0.0,0.0207156746031746,0.13875571921994237,0.9284056663,0.885692967,0.9284056663,0.04271269929999999,0.002372927740740741,0.01722592198999999,0.0507198325,0.0,0.0,0.0,1.0,0.3515624970468423,0.3103162123783203,5.877565277359507,1.0,0.30206088251573293,0.4199218738599249,0.4199218738599249,0.0,0.0,0.0,0.0,0.0,0.2650886485547792,0.33203124816582336,0.4199218738599249,0.0,0,19.280654969999887,/tmp/nussbaum_step15_tailclean_runs/optuna_t0001_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.027989766560535565, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.0003682033811893933, ""fric_vel_scale"": 0.8249217934094291, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9403875536354317, ""integral_limit"": 1.6504936083, ""k_delta"": 0.0896629985588998, ""max_abs_e_dot"": 1.0, ""max_control"": 0.11042104217714649, ""max_current_raw"": 35.0, ""max_current_slew"": 10.184837764507716, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006893442712017074, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.390897651805284, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.16457803919266634, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
2,1,1.0,1000072.3077685266,432.0,17.958426,0.46652378624218177,1.0882147218280462,2.1888747290144015,6.43009004013213,1.1023077685266247,0.0,0.017766203703703704,0.10131905173083926,0.904647482,0.885692967,0.904647482,0.018954515000000005,0.0010530286113425926,0.0024874636299999997,0.0459880867,0.0,0.0,0.0,1.0,0.3515624970468423,0.13830358375429652,8.626092957282056,1.0,0.13638200554106591,0.33203124816582336,0.4199218738599249,0.0,0.0,0.0,0.0,0.0,0.08748583421803038,0.156250002507198,0.156250002507198,0.0,0,19.300420820996806,/tmp/nussbaum_step15_tailclean_runs/optuna_t0002_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.03141205530465539, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.00019352483731326767, ""fric_vel_scale"": 0.9082138273711927, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9416117557728744, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08714633366552098, ""max_abs_e_dot"": 1.0, ""max_control"": 0.1107851676732009, ""max_current_raw"": 35.0, ""max_current_slew"": 9.85923563338716, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006381106657619942, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.37105233810221755, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.20627664133577372, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
3,1,1.0,1000232.5585061314,432.0,17.958465,0.7595542859787027,1.2028630664863247,2.428578123673006,6.155030804488518,1.262558506131457,0.0,0.014833068783068785,0.1416372016206954,0.9316943,0.885692967,0.9316943,0.04600133299999998,0.0025556296115740737,0.021002322739999996,0.0739757663,0.0,0.0,0.0,1.0,1.3535156242300133,0.5979951198638425,2.1257166665169525,1.0,0.41502627733776243,0.4222528953536352,0.5468749973160372,0.0,0.0,0.0,0.0,0.0,0.41536795543017885,0.4199218738599249,0.5078124995540266,0.0,0,19.288712302997737,/tmp/nussbaum_step15_tailclean_runs/optuna_t0003_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": -0.007787815693084465, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.001196741801653987, ""fric_vel_scale"": 0.9335199108564854, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.942583711962117, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08762392188041263, ""max_abs_e_dot"": 1.0, ""max_control"": 0.11136017454918601, ""max_current_raw"": 35.0, ""max_current_slew"": 9.841421683253687, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006244138136599523, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.36553730330503764, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.18379443735592996, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
4,1,1.0,1000003.3268453216,432.0,17.958445,0.5270334996406123,1.103713147350623,2.3030932847810077,6.014718534055777,0.9666731546784645,0.0,0.010870304232804232,0.11207899729861155,0.922599854,0.885692967,0.922599854,0.036906887,0.0020503826125,0.01786092098499998,0.0550001893,0.0,0.0,0.0,1.0,0.08789062569410078,0.21141807086110764,4.717948072759238,1.0,0.20495084422100143,0.28320312596331015,0.28320312596331015,0.0,0.0,0.0,0.0,0.0,0.20521027835024622,0.28320312596331015,0.28320312596331015,0.0,0,19.28188643300018,/tmp/nussbaum_step15_tailclean_runs/optuna_t0004_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.03692688279879339, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.0002981230967766304, ""fric_vel_scale"": 0.8683589961707052, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9425949634173603, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08935412382973554, ""max_abs_e_dot"": 1.0, ""max_control"": 0.11353611985983084, ""max_current_raw"": 35.0, ""max_current_slew"": 9.964884416191637, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006912001991205332, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.37963622490152066, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.18446988000821204, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
5,1,1.0,1000056.3653808401,432.0,17.958443000000003,0.5206619793114377,1.0718150913593643,2.0809704511912894,6.407924973021844,1.086365380840149,0.0,0.0334364417989418,0.12042847389620014,0.9132334624,0.8856929995,0.9132334624,0.027540462900000007,0.001530027521759259,0.001501362579999999,0.046288104,0.0,0.0,0.0,1.0,0.43945312274095727,0.16887364095404564,9.391323947110845,1.0,0.20541487143378878,0.4199218738599249,0.5078124995540266,0.0,0.0,0.0,0.0,0.0,0.13803432789760522,0.33203124816582336,0.4199218738599249,0.0,0,19.297174672999972,/tmp/nussbaum_step15_tailclean_runs/optuna_t0005_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.030882549282952126, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.0002604257880619422, ""fric_vel_scale"": 0.8393599471034738, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9418062404561114, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08996803197822471, ""max_abs_e_dot"": 1.0, ""max_control"": 0.1143588309335387, ""max_current_raw"": 35.0, ""max_current_slew"": 9.099162704311377, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006057948949997678, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.36279937372359694, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.21264915794259812, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
6,1,1.0,1000199.2897706256,432.0,17.958431,0.4130306194165472,0.8823120395948194,2.1285213321526735,4.5581971200617035,1.2292897706256218,0.0,0.009462499999999999,0.11551634171551946,0.9167129168,0.885692967,0.9167129168,0.031019949800000002,0.0017233305421296295,0.01521391199499999,0.038726829,0.0,0.0,0.0,1.0,0.08789061996453995,0.26005993804461636,11.755110814310115,1.0,0.10472791158306943,0.156250002507198,0.156250002507198,0.0,0.0,0.0,0.0,0.0,0.10452270717681526,0.156250002507198,0.156250002507198,0.0,0,19.2893326370031,/tmp/nussbaum_step15_tailclean_runs/optuna_t0006_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.031159705597880265, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.00049236241751107, ""fric_vel_scale"": 0.9216644369298785, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.942844408577473, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08850091914582077, ""max_abs_e_dot"": 1.0, ""max_control"": 0.1090660036263233, ""max_current_raw"": 35.0, ""max_current_slew"": 8.80491019204842, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.006544838972548761, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.36268493938489577, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.18697566985132813, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
7,1,1.0,1000056.3367166292,432.0,17.958484000000002,0.4517249518472956,0.7172840198016932,1.2602182324548266,4.799368933070065,1.086336716629245,0.0,0.016169973544973546,0.07511467532246767,0.907939445,0.885692967,0.907939445,0.022246478000000014,0.0012359154439814815,0.0030570666249999847,0.039263213,0.0,0.0,0.0,1.0,0.3515624970468423,0.1389546769002268,4.814847983767592,1.0,0.2832031249534996,0.4199218738599249,0.4199218738599249,0.0,0.0,0.0,0.0,0.0,0.23406982456525283,0.4199218738599249,0.4199218738599249,0.0,0,19.312379507002333,/tmp/nussbaum_step15_tailclean_runs/optuna_t0007_r01.csv,,"{""alpha"": 7.1072835468, ""amplitude_deg"": 10.0, ""baudrate"": 1000000.0, ""command_sign"": -1.0, ""control_output_scale"": 1.0, ""current_bias_raw"": 0.033805527610097696, ""current_limit_raw"": 0.0, ""default_mode"": 3.0, ""device"": ""/dev/ttyAMA0"", ""disable_anti_windup"": false, ""disable_freeze_nn_on_saturation"": false, ""disable_freeze_zeta_on_saturation"": false, ""disturb_interval_sec"": 30.0, ""disturb_jitter_sec"": 3.0, ""disturb_mode"": ""mixed"", ""disturb_seed"": -1.0, ""disturbance_placement"": ""mid_move"", ""duration"": 18.0, ""dxl_id"": 6.0, ""enable_disturbance"": false, ""frequency_hz"": 0.05, ""fric_coulomb"": 0.0009240216208948612, ""fric_vel_scale"": 0.843519936455193, ""gamma_adapt"": 8.7187500403, ""gamma_link"": 0.9396343267207765, ""integral_limit"": 1.6504936083, ""k_delta"": 0.08826779825019226, ""max_abs_e_dot"": 1.0, ""max_control"": 0.11795438246428133, ""max_current_raw"": 35.0, ""max_current_slew"": 8.935225642029947, ""mid_disturbance_offset_sec"": 0.0, ""no_set_current_mode"": false, ""predict_horizon_sec"": 0.005850313738576736, ""pulse_current_raw_max"": 12.0, ""pulse_current_raw_min"": 4.0, ""pulse_duration_max"": 0.6, ""pulse_duration_min"": 0.15, ""q_abs_guard_deg"": 35.0, ""qd_lpf_alpha"": 0.3678101309097141, ""rate"": 24.0, ""rbf_center_max"": 3.2, ""rbf_center_min"": -3.2, ""rbf_nodes"": 11.0, ""rbf_width"": 1.4631904539, ""ref_jump_deg_max"": 8.0, ""ref_jump_deg_min"": 2.0, ""ref_jump_duration_max"": 0.6, ""ref_jump_duration_min"": 0.15, ""reference_shape"": ""sine"", ""reset_zeta_after_motion"": false, ""reset_zeta_on_segment"": false, ""restore_mode"": false, ""sigma_mod"": 0.2460708825, ""sine_center_mode"": ""lock"", ""soft_start_sec"": 0.0, ""step_absolute_target_deg"": 125.0, ""step_absolute_target_rad"": null, ""step_delta_deg"": -15.0, ""step_ramp_sec"": 0.8, ""step_segment_sec"": 1.5, ""step_sequence_deg"": """", ""step_shape"": ""smoothstep"", ""step_start_sec"": 0.5, ""tail_err_full_deg"": 0.8, ""tail_err_thresh_deg"": 0.2, ""tail_kd"": 0.18275722094789965, ""tail_kp"": 0.0, ""tail_max_control_boost"": 0.0, ""tail_u_max"": 0.0, ""torque_to_current"": 210.0, ""zeta0"": 0.885692967, ""zeta_leak"": 0.0237735451, ""zeta_reset_delay_sec"": 0.0, ""zeta_reset_value"": null, ""zeta_soft"": 0.989185316}"
