t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
0.141760,2.4664816182,2.4466993567,0.1402935667,0.0025044485,0.0197688131,0.1377891182,0.0011497963,0.1781837365,1.0751066928,0.0280797225,0.4966004945,0.8861868222,0.0040347105,-0.0102768036,-0.0001387853,-0.0000000000,0.0009679895,0.0000000000,0.0946843488,-2.1581287544,1.784,1.000000,47.9410743608,1,0.0210407902
0.150087,2.4689629318,2.4482333375,0.1466295798,0.0047473438,0.0207041020,0.1418822360,0.0013223304,0.1843044652,0.7344874448,0.0333750154,0.4966177248,0.8862242933,0.0044965325,-0.0111052427,-0.0001429080,-0.0000000000,0.0010108921,0.0000000000,0.0946843488,-2.3321009657,1.958,1.000000,47.9410743608,2,0.0245801007
0.158505,2.4715920068,2.4482333375,0.1527110603,0.0067560013,0.0233223909,0.1459550591,0.0015166837,0.1937688519,1.1357263985,0.0390542005,0.4966369248,0.8862674886,0.0051834338,-0.0122333662,-0.0001470102,-0.0000000000,0.0010519715,0.0000000000,0.0946843488,-2.5690068976,2.195,1.000000,47.9410743608,1,0.0284758292
0.166761,2.4742855873,2.4497673183,0.1583463136,0.0110593322,0.0244588826,0.1472869814,0.0017205077,0.1975588272,0.4547970333,0.0452051128,0.4966590543,0.8863143907,0.0056282520,-0.0130593701,-0.0001483518,-0.0000000000,0.0010899462,0.0000000000,0.0946843488,-2.7424677293,2.368,1.000000,47.9410743608,1,0.0324692631
0.175098,2.4771167983,2.4513012990,0.1636898286,0.0149132427,0.0257354180,0.1487765858,0.0019349695,0.2017951008,0.5083528350,0.0515037212,0.4966830787,0.8863654632,0.0061287016,-0.0139588472,-0.0001498522,-0.0000000000,0.0011258717,0.0000000000,0.0946843488,-2.9313579048,2.557,1.000000,47.9410743608,2,0.0365827278
0.183421,2.4800512129,2.4513012990,0.1686630467,0.0183646683,0.0286512991,0.1502983783,0.0021737304,0.2093432631,0.9057794770,0.0580995911,0.4967092344,0.8864228368,0.0068848270,-0.0151778139,-0.0001513850,-0.0000000000,0.0011592327,0.0092606665,0.0946843488,-3.1873409143,2.813,1.000000,47.9410743608,2,0.0409865575
0.191755,2.4830930638,2.4543692606,0.1732664481,0.0239600912,0.0285951421,0.1493063569,0.0024120232,0.2084746822,-0.1042297086,0.0648849625,0.4967386108,0.8864821928,0.0071227179,-0.0157827891,-0.0001503858,-0.0000000000,0.0011900468,0.0088524720,0.0946843488,-3.3143857026,2.940,1.000000,47.9410743608,1,0.0452536695
0.200110,2.4862427440,2.4559032414,0.1774904390,0.0314756020,0.0301704846,0.1460148369,0.0026634439,0.2085597057,0.0102028142,0.0715215463,0.4967689954,0.8865440028,0.0074172014,-0.0164522561,-0.0001470704,-0.0000000000,0.0012182638,0.0235629736,0.0946843488,-3.4549737883,3.081,1.000000,47.9410743608,2,0.0494402757
0.208418,2.4894690181,2.4589712030,0.1812884932,0.0407106755,0.0302792066,0.1405778177,0.0029157706,0.2035874148,-0.5966749032,0.0778205123,0.4968006289,0.8866050763,0.0073288275,-0.0166439699,-0.0001415941,-0.0000000000,0.0012435877,0.0248204199,0.0946843488,-3.4952336753,3.121,1.000000,47.9410743608,2,0.0532972969
0.216763,2.4928004357,2.4605051838,0.1846879454,0.0514857283,0.0320187835,0.1332022171,0.0031825938,0.1999297146,-0.4389240266,0.0836840515,0.4968318780,0.8866659282,0.0073022270,-0.0168866225,-0.0001341652,-0.0000000000,0.0012662147,0.0489280764,0.0946843488,-3.5461907282,3.172,1.000000,47.9410743608,4,0.0569052268
0.225087,2.4962091255,2.4635731453,0.1876515115,0.0636399320,0.0322942460,0.1240115795,0.0034517126,0.1915515097,-1.0053845829,0.0889133184,0.4968630063,0.8867233858,0.0068949119,-0.0166053847,-0.0001249081,-0.0000000000,0.0012859097,0.0534056583,0.0946843488,-3.4871307867,3.113,1.000000,47.9410743608,4,0.0600540097
0.233504,2.4997375793,2.4666411069,0.1902021074,0.0770292542,0.0326828401,0.1131728532,0.0037240696,0.1817530887,-1.1758105247,0.0933388590,0.4968923916,0.8867763338,0.0063537575,-0.0160744586,-0.0001139910,-0.0000000000,0.0013028370,0.0600141278,0.0946843488,-3.3756363012,3.001,1.000000,47.9410743608,3,0.0627114333
0.241761,2.5032742601,2.4697090685,0.1922576762,0.0915247049,0.0330737215,0.1007329713,0.0039996839,0.1703612666,-1.3670186460,0.0969116052,0.4969194647,0.8868237166,0.0056859349,-0.0152753940,-0.0001014612,-0.0000000000,0.0013164632,0.0669984774,0.0946843488,-3.2078327332,2.834,1.000000,47.9410743608,2,0.0648495681
0.250093,2.5069131605,2.4727770301,0.1938728192,0.1095152135,0.0335480549,0.0843576057,0.0042792510,0.1552035939,-1.8189207311,0.0995403752,0.4969436876,0.8868635705,0.0047824714,-0.0139922026,-0.0000849675,-0.0000000000,0.0013271599,0.0759154789,0.0946843488,-2.9383625423,2.564,1.000000,47.9410743608,2,0.0663770970
0.258426,2.5106179057,2.4773789724,0.1950169827,0.1281313234,0.0325508928,0.0668856593,0.0045505085,0.1360187566,-2.3021804692,0.1009436671,0.4969640581,0.8868943970,0.0036991782,-0.0121846361,-0.0000673692,-0.0000000000,0.0013347320,0.0577323388,0.0946843488,-2.5587735843,2.185,1.000000,47.9410743608,3,0.0672350817
0.266756,2.5143811450,2.4789129532,0.1956802235,0.1448032513,0.0346906262,0.0508769722,0.0048395970,0.1245446357,-1.3768945136,0.1017480259,0.4969798123,0.8869203460,0.0031138762,-0.0110915028,-0.0000512448,-0.0000000000,0.0013391193,0.0992929013,0.0946843488,-2.3292155835,1.955,1.000000,47.9410743608,1,0.0677389495
0.275093,2.5182022078,2.4835148956,0.1958540576,0.1622384871,0.0338161227,0.0336155706,0.0051213980,0.1058243397,-2.2464355117,0.1015305705,0.4969930723,0.8869390601,0.0022456999,-0.0092091766,-0.0000338586,-0.0000000000,0.0013402690,0.0811635657,0.0946843488,-1.9339270946,1.560,1.000000,47.9410743608,2,0.0677477916
0.283429,2.5220713026,2.4865828572,0.1955294124,0.1803573144,0.0345199614,0.0151720979,0.0054090644,0.0890623437,-2.0114395209,0.1007318417,0.4970026345,0.8869522626,0.0015842932,-0.0075043137,-0.0000152818,-0.0000000000,0.0013381219,0.0956363835,0.0946843488,-1.5759058802,1.202,1.000000,47.9410743608,1,0.0673937682
0.291760,2.5259812544,2.4896508187,0.1946992125,0.1990883421,0.0352613696,-0.0043891296,0.0057029091,0.0712632983,-2.1358854477,0.0993491397,0.4970093800,0.8869606568,0.0010073077,-0.0056921103,0.0000044209,0.0000000000,0.0013326294,0.1119237520,0.0946843488,-1.1953431551,0.821,1.000000,47.9410743608,1,0.0667330575
0.300089,2.5299276066,2.4927187803,0.1933565886,0.2158631862,0.0360496825,-0.0225065976,0.0060033232,0.0550076427,-1.9506786796,0.0975553094,0.4970136686,0.8869656130,0.0005947451,-0.0040470369,0.0000226693,0.0000000000,0.0013237420,0.1303493797,0.0946843488,-0.8498777395,0.476,1.000000,47.9410743608,1,0.0658615731
0.308429,2.5339108164,2.4942527611,0.1914919274,0.2308861416,0.0384182412,-0.0393942142,0.0063234752,0.0431396692,-1.4241568122,0.0957075653,0.4970162007,0.8869686327,0.0003623568,-0.0028557449,0.0000396790,0.0000000000,0.0013113888,0.1918784029,0.0946843488,-0.5997064244,0.225,1.000000,47.9410743608,1,0.0648807510
0.316764,2.5379167999,2.4973207227,0.1891025240,0.2443401677,0.0392840176,-0.0552376437,0.0066508420,0.0293384714,-1.6561437450,0.0935321118,0.4970177434,0.8869700137,0.0001657212,-0.0014998710,0.0000556370,0.0000000000,0.0012955421,0.2164075647,0.0946843488,-0.3149729003,-0.059,1.000000,47.9410743608,0,0.0638111115
0.325099,2.5419420386,2.4973207227,0.1861820633,0.2538846678,0.0432580042,-0.0677026045,0.0070113254,0.0251213021,-0.5060603076,0.0917566227,0.4970184490,0.8869710169,0.0001203827,-0.0010824296,0.0000681921,0.0000000000,0.0012761477,0.3396622592,0.0946843488,-0.2273102170,-0.147,1.000000,47.9410743608,0,0.0627363660
0.333421,2.5459744244,2.4973207227,0.1827314030,0.2599279350,0.0472579388,-0.0771965320,0.0074051415,0.0239595669,-0.1394082284,0.0900690159,0.4970189615,0.8869719213,0.0001085371,-0.0009614016,0.0000777546,0.0000000000,0.0012531964,0.4746179670,0.0946843488,-0.2018943437,-0.172,1.000000,47.9410743608,0,0.0616747801
0.341763,2.5500236205,2.4957867419,0.1787322053,0.2603311737,0.0528389503,-0.0815989684,0.0078454661,0.0310752009,0.8538760833,0.0887550175,0.4970194235,0.8869734322,0.0001813090,-0.0016187721,0.0000821889,0.0000000000,0.0012265485,0.6637355591,0.0946843488,-0.3399421334,-0.034,1.000000,47.9410743608,0,0.0606732652
0.350094,2.5540680632,2.4957867419,0.1741953681,0.2556834029,0.0569083507,-0.0814880348,0.0083197023,0.0397355838,1.0392459476,0.0874630600,0.4970201954,0.8869758857,0.0002944096,-0.0024214888,0.0000820771,0.0000000000,0.0011962569,0.7893248298,0.0946843488,-0.5085126537,0.134,1.000000,47.9410743608,0,0.0597540656
0.358427,2.5581078675,2.4957867419,0.1691119043,0.2465121272,0.0609974029,-0.0774002229,0.0088280140,0.0524454737,1.5251867881,0.0863998816,0.4970214488,0.8869801352,0.0005099475,-0.0036007921,0.0000779598,0.0000000000,0.0011622401,0.8940317072,0.0946843488,-0.7561663423,0.382,1.000000,47.9410743608,0,0.0589749038
0.366756,2.5621338343,2.4957867419,0.1634835833,0.2332897609,0.0650943714,-0.0698061776,0.0093704671,0.0687109837,1.9518611911,0.0856268146,0.4970236197,0.8869873991,0.0008716600,-0.0051126787,0.0000703108,0.0000000000,0.0011244866,0.9674424626,0.0946843488,-1.0736625254,0.699,1.000000,47.9410743608,0,0.0584187898
0.375095,2.5661464118,2.4957867419,0.1572988529,0.2164393815,0.0691974321,-0.0591405286,0.0099471124,0.0880939118,2.3259513784,0.0852456947,0.4970273305,0.8869993144,0.0014298456,-0.0069247857,0.0000595681,0.0000000000,0.0010828943,0.9994082023,0.0946843488,-1.4542049962,1.080,1.000000,47.9410743608,0,0.0581974062
0.383429,2.5701318524,2.4957867419,0.1505677884,0.1988443308,0.0732773548,-0.0482765424,0.0105577570,0.1076627499,2.3482605747,0.0853391976,0.4970334173,0.8870171205,0.0021367250,-0.0087782253,0.0000486256,0.0000000000,0.0010375054,1.0000000000,0.0946843488,-1.8434273110,1.469,1.000000,47.9410743608,0,0.0583922105
0.391761,2.5740853030,2.4957867419,0.1432884335,0.1780779304,0.0773423169,-0.0347894969,0.0112022763,0.1298583378,2.6634705485,0.0860959228,0.4970425126,0.8870431314,0.0031213073,-0.0109237152,0.0000350410,0.0000000000,0.0009882814,1.0000000000,0.0946843488,-2.2939801825,1.869,1.000000,47.9410743608,1,0.0591551767
0.400190,2.5780469090,2.4957867419,0.1353648895,0.1594802787,0.0814037887,-0.0241153892,0.0118806412,0.1492674297,2.3290910210,0.0876083787,0.4970557980,0.8870777795,0.0041577775,-0.0128864318,0.0000242897,0.0000000000,0.0009345456,1.0000000000,0.0946843488,-2.7061506773,2.268,1.000000,47.9410743608,2,0.0604955596
0.408427,2.5818743039,2.4957867419,0.1270811573,0.1428248814,0.0853206199,-0.0157437241,0.0125916464,0.1661190075,2.0221893346,0.0899130898,0.4970734928,0.8871212225,0.0052131558,-0.0147051277,0.0000158575,0.0000000000,0.0008782024,1.0000000000,0.0946843488,-3.0880768208,2.668,1.000000,47.9410743608,2,0.0623945379
0.416765,2.5856985668,2.4957867419,0.1181522409,0.1279088984,0.0892249788,-0.0097566574,0.0133351879,0.1805932991,1.7369149941,0.0929934060,0.4970956757,0.8871734030,0.0062616614,-0.0164085398,0.0000098272,0.0000000000,0.0008172935,1.0000000000,0.0946843488,-3.4457933551,3.067,1.000000,47.9410743608,3,0.0648113655
0.425087,2.5894585317,2.4957867419,0.1086985350,0.1145506729,0.0930566748,-0.0058521379,0.0141106602,0.1928722206,1.4734705809,0.0967994174,0.4971223153,0.8872341003,0.0072836783,-0.0180149488,0.0000058944,0.0000000000,0.0007526174,1.0000000000,0.0946843488,-3.7831392387,3.409,1.000000,47.9410743608,4,0.0676901495
0.433516,2.5932024214,2.4973207227,0.0985744787,0.1025875200,0.0953308235,-0.0040130413,0.0149050837,0.2000111171,0.8566675771,0.1010516150,0.4971532962,0.8873007916,0.0080029542,-0.0192051696,0.0000040421,0.0000000000,0.0006831579,1.0000000000,0.0946843488,-4.0330856255,3.659,1.000000,47.9410743608,4,0.0708198445
0.441761,2.5967951577,2.4973207227,0.0881421392,0.0918737445,0.0989810907,-0.0037316053,0.0157299261,0.2083553188,1.0013042052,0.1058318658,0.4971873280,0.8873748928,0.0088921484,-0.0206037181,0.0000037586,0.0000000000,0.0006113890,1.0000000000,0.0946843488,-4.3267807936,3.953,1.000000,47.9410743608,4,0.0742680614
0.450094,2.6003507415,2.4973207227,0.0770695215,0.0822788671,0.1025881972,-0.0052093457,0.0165848278,0.2148842668,0.7834737639,0.1110430360,0.4972251307,0.8874557161,0.0096987893,-0.0219019594,0.0000052470,0.0000000000,0.0005350219,1.0000000000,0.0946843488,-4.5994114700,4.225,1.000000,47.9410743608,4,0.0779573465
0.458429,2.6038244309,2.4973207227,0.0654691980,0.0736860353,0.1061080284,-0.0082168373,0.0174690614,0.2197390577,0.5825749055,0.1165684976,0.4972663502,0.8875424559,0.0104087795,-0.0230918154,0.0000082762,0.0000000000,0.0004548279,1.0000000000,0.0946843488,-4.8492812336,4.475,1.000000,47.9410743608,3,0.0818103561
0.466761,2.6072081175,2.4988547035,0.0533534252,0.0684950483,0.1079856088,-0.0151416232,0.0183689414,0.2174304723,-0.2770302480,0.1219712418,0.4973105726,0.8876295112,0.0104466387,-0.0235075777,0.0000152511,0.0000000000,0.0003708960,1.0000000000,0.0946843488,-4.9365913167,4.562,1.000000,47.9410743608,2,0.0854697600
0.475089,2.6104952977,2.4988547035,0.0407307882,0.0638461846,0.1112977525,-0.0231153963,0.0192964227,0.2169491584,-0.0577576659,0.1272577011,0.4973549409,0.8877182550,0.0106492570,-0.0241067918,0.0000232825,0.0000000000,0.0002832982,1.0000000000,0.0946843488,-5.0624262720,4.688,1.000000,47.9410743608,5,0.0890343157
0.483425,2.6136839269,2.5003886843,0.0275921494,0.0621872756,0.1129613090,-0.0345951262,0.0202377669,0.2097014633,-0.8697234112,0.1319960102,0.4974001542,0.8878029049,0.0101579811,-0.0238673272,0.0000348452,0.0000000000,0.0001919912,1.0000000000,0.0946843488,-5.0121387203,4.638,1.000000,47.9410743608,5,0.0921801576
0.491760,2.6167645733,2.5019226650,0.0139581088,0.0607016155,0.1145159523,-0.0467435067,0.0211920665,0.2015815906,-0.9743847285,0.1360328103,0.4974432671,0.8878824931,0.0095505906,-0.0234237811,0.0000470814,0.0000000000,0.0000971477,1.0000000000,0.0946843488,-4.9189940278,4.545,1.000000,47.9410743608,3,0.0948899052
0.500098,2.6197326499,2.5034566458,-0.0001695791,0.0618755596,0.1159437442,-0.0620451387,0.0221582644,0.1900682718,-1.3815982524,0.1392445632,0.4974837891,0.8879542166,0.0086068107,-0.0224661120,0.0000624937,0.0000000000,-0.0000011804,1.0000000000,0.0946843488,-4.7178835141,4.344,1.000000,47.9410743608,4,0.0970458929
0.508414,2.6225734426,2.5034566458,-0.0147364226,0.0629269022,0.1187788914,-0.0776633249,0.0231480885,0.1810567029,-1.0813882633,0.1418503749,0.4975202960,0.8880200119,0.0078954437,-0.0217199924,0.0000782248,0.0000000000,-0.0001025637,1.0000000000,0.0946843488,-4.5611984135,4.187,1.000000,47.9410743608,4,0.0987930224
0.516764,2.6252998699,2.5049906266,-0.0298312036,0.0663728960,0.1199528336,-0.0962040996,0.0241476954,0.1658330389,-1.8268396911,0.1433988799,0.4975537765,0.8880755629,0.0066661139,-0.0201111981,0.0000968996,0.0000000000,-0.0002075589,1.0000000000,0.0946843488,-4.2233516013,3.849,1.000000,47.9410743608,5,0.0999276746
0.525095,2.6278888677,2.5065246074,-0.0453510727,0.0694590057,0.1209912788,-0.1148100785,0.0251559561,0.1502836066,-1.8659318682,0.1439976751,0.4975820373,0.8881212974,0.0054881420,-0.0183707207,0.0001156401,0.0000000000,-0.0003153778,1.0000000000,0.0946843488,-3.8578513412,3.484,1.000000,47.9410743608,5,0.1005063708
0.533421,2.6303390456,2.5080585882,-0.0613053565,0.0747272647,0.1218791863,-0.1360326212,0.0261716160,0.1318259386,-2.2149201579,0.1436214612,0.4976052995,0.8881564332,0.0042162947,-0.0162042947,0.0001370161,0.0000000000,-0.0004260014,1.0000000000,0.0946843488,-3.4029018784,3.084,1.000000,47.9410743608,2,0.1005142629
0.541841,2.6326719177,2.5095925690,-0.0778807014,0.0819497792,0.1226392941,-0.1598304806,0.0271936101,0.1105453897,-2.5536658774,0.1422577187,0.4976231680,0.8881810018,0.0029482376,-0.0136512112,0.0001609860,0.0000000000,-0.0005406228,1.0000000000,0.0946843488,-2.8667543490,2.685,1.000000,47.9410743608,1,0.0999742813
0.550095,2.6348116532,2.5111265498,-0.0945459722,0.0884180069,0.1232103157,-0.1829639792,0.0282203627,0.0895583683,-2.5184425579,0.1401136148,0.4976356611,0.8881969840,0.0019178589,-0.0111278607,0.0001842867,0.0000000000,-0.0006554663,1.0000000000,0.0946843488,-2.3368507519,2.285,1.000000,47.9410743608,3,0.0990039959
0.558430,2.6368192733,2.5126605306,-0.1117810986,0.0942107223,0.1236528493,-0.2059918210,0.0292508032,0.0684254630,-2.5359486428,0.1373522317,0.4976437873,0.8882062057,0.0011066115,-0.0086143951,0.0002074810,0.0000000000,-0.0007737266,1.0000000000,0.0946843488,-1.8090229697,1.886,1.000000,47.9410743608,2,0.0977062178
0.566754,2.6386653453,2.5126605306,-0.1293866131,0.1019029213,0.1254576157,-0.2312895344,0.0302962833,0.0477429102,-2.4819063390,0.1342892349,0.4976484759,0.8882106370,0.0005317561,-0.0062037005,0.0002329616,0.0000000000,-0.0008938997,1.0000000000,0.0946843488,-1.3027771075,1.486,1.000000,47.9410743608,2,0.0961872753
0.575174,2.6403659971,2.5141945113,-0.1475813274,0.1087917819,0.1255872948,-0.2563731093,0.0313428441,0.0239488383,-2.8552886249,0.1306437698,0.4976507289,0.8882117346,0.0001317115,-0.0034960315,0.0002582265,0.0000000000,-0.0010173276,1.0000000000,0.0946843488,-0.7341666102,1.087,1.000000,47.9410743608,1,0.0945244393
0.583427,2.6418649324,2.5157284921,-0.1657739655,0.1149612011,0.1255191207,-0.2807351667,0.0323888367,0.0004827872,-2.8159261330,0.1268470238,0.4976512869,0.8882117351,0.0000000526,-0.0009113585,0.0002827647,0.0000000000,-0.0011398613,1.0000000000,0.0946843488,-0.1913852841,0.687,1.000000,47.9410743608,1,0.0928347432
0.591759,2.6432048505,2.5157284921,-0.1844876905,0.1179818657,0.1268428185,-0.3024695561,0.0334458602,-0.0175804616,-2.1675898584,0.1234457091,0.4976512871,0.8882123080,0.0000687519,0.0009859375,0.0003046562,0.0000000000,-0.0012648828,1.0000000000,0.0946843488,0.2070468674,0.288,1.000000,47.9410743608,1,0.0912050943
0.600087,2.6443654222,2.5172624729,-0.2035265046,0.1206870657,0.1264548830,-0.3242135703,0.0344996509,-0.0390558263,-2.5770437646,0.1198662640,0.4976515784,0.8882150901,0.0003338493,0.0031895778,0.0003265575,0.0000000000,-0.0013909067,1.0000000000,0.0946843488,0.6698113429,-0.112,1.000000,47.9410743608,0,0.0897203885
0.608509,2.6453524384,2.5157284921,-0.2230983729,0.1206052983,0.1289763190,-0.3437036713,0.0355744536,-0.0524785473,-1.6107265121,0.1171451832,0.4976529929,0.8882200506,0.0005952634,0.0044719390,0.0003461885,0.0000000000,-0.0015191199,1.0000000000,0.0946843488,0.9391072002,-0.511,1.000000,47.9410743608,0,0.0883778484
0.616766,2.6461336102,2.5157284921,-0.2425818475,0.1180276219,0.1297713325,-0.3606094694,0.0366558814,-0.0667391079,-1.7112672714,0.1144966775,0.4976555148,0.8882279751,0.0009509374,0.0058088010,0.0003632165,0.0000000000,-0.0016452988,1.0000000000,0.0946843488,1.2198482149,-0.911,1.000000,47.9410743608,0,0.0872173432
0.625098,2.6467305082,2.5157284921,-0.2625231408,0.1132146977,0.1303940749,-0.3757378386,0.0377424986,-0.0795592527,-1.5384173753,0.1121922993,0.4976595435,0.8882391149,0.0013367786,0.0069674476,0.0003784542,0.0000000000,-0.0017728323,1.0000000000,0.0946843488,1.4631640004,-1.310,1.000000,47.9410743608,0,0.0862499504
0.633427,2.6471308698,2.5141945113,-0.2827183708,0.1063999650,0.1323650111,-0.3891183358,0.0388455404,-0.0879378175,-1.0054277776,0.1104897279,0.4976652066,0.8882526149,0.0016199966,0.0076597296,0.0003919314,0.0000000000,-0.0019002249,1.0000000000,0.0946843488,1.6085432106,-1.710,1.000000,47.9410743608,0,0.0854280696
0.641756,2.6473310416,2.5141945113,-0.3031572884,0.0977924836,0.1326114035,-0.4009497720,0.0399506354,-0.0981902406,-1.2302907704,0.1088103630,0.4976720692,0.8882693113,0.0020035669,0.0085315779,0.0004038484,0.0000000000,-0.0020272440,1.0000000000,0.0946843488,1.7916313614,-2.110,1.000000,47.9410743608,-1,0.0847934200
