t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
0.466771,2.5087849508,2.1966604883,-1.7773087156,-0.4882301733,0.3134247766,-1.2890785423,0.0535132296,-0.6382184890,-35.6980976767,0.4220315164,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0529786554,0.0000000000,-0.0129811622,1.0000000000,0.1611595156,33.8434982744,1.734,1.000000,61.5638456396,1,0.3762203465
0.475410,2.4935592516,2.2012624306,-1.9985920375,-0.4752554190,0.2935625792,-1.5233366184,0.0535132296,-0.9105992807,-32.6856950128,0.3367084941,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0626062130,0.0000000000,-0.0130785992,1.0000000000,0.1611595156,33.8434982744,1.221,1.000000,61.5638456396,1,0.3762203465
0.483416,2.4776312225,2.2073983538,-2.1618560250,-0.4596931911,0.2714571797,-1.7021628339,0.0535132296,-1.1318537252,-26.5505333327,0.2730542790,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0699556275,0.0000000000,-0.0131213646,1.0000000000,0.1611595156,33.8434982744,0.708,1.000000,61.5638456396,1,0.3762203465
0.491769,2.4595105791,2.2120002961,-2.2834613232,-0.4416061010,0.2486864222,-1.8418552222,0.0535132296,-1.3152514042,-22.0077214872,0.2265053052,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0756967167,0.0000000000,-0.0131430418,1.0000000000,0.1611595156,33.8434982744,0.195,1.000000,61.5638456396,1,0.3762203465
0.500081,2.4403730604,2.2196702001,-2.3502837551,-0.4216355327,0.2218258115,-1.9286482223,0.0535132296,-1.4535995976,-16.6017832011,0.1966230369,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0792637425,0.0000000000,-0.0131522651,1.0000000000,0.1611595156,33.8434982744,-0.318,1.000000,61.5638456396,2,0.3762203465
0.508415,2.4205394061,2.2242721424,-2.3594573593,-0.4004073498,0.1973336773,-1.9590500095,0.0535132296,-1.5310106177,-9.2893224103,0.1837964193,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0805131976,0.0000000000,-0.0131534071,1.0000000000,0.1611595156,33.8434982744,-0.831,1.000000,61.5638456396,2,0.3762203465
0.516762,2.4005271241,2.2288740848,-2.3084607024,-0.3779519840,0.1726596471,-1.9305087184,0.0535132296,-1.5498276837,-2.2580479241,0.1857336497,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0793402053,0.0000000000,-0.0131466874,1.0000000000,0.1611595156,33.8434982744,-1.344,1.000000,61.5638456396,1,0.3762203465
0.525098,2.3809108478,2.2319420464,-2.1968156685,-0.3548794179,0.1499139596,-1.8419362506,0.0535132296,-1.5049123884,5.3898354374,0.2037452508,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0757000468,0.0000000000,-0.0131283354,1.0000000000,0.1611595156,33.8434982744,-1.857,1.000000,61.5638456396,1,0.3762203465
0.533422,2.3622076763,2.2365439887,-2.0257167840,-0.3323651610,0.1265488830,-1.6933516230,0.0535132296,-1.4011737641,12.4486349151,0.2390842186,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0695935036,0.0000000000,-0.0130870569,1.0000000000,0.1611595156,33.8434982744,-2.370,1.000000,61.5638456396,1,0.3762203465
0.542834,2.3427775756,2.2396119503,-1.7638705804,-0.3103957036,0.1039923090,-1.4534748768,0.0535132296,-1.2045912134,23.5899060871,0.3067557221,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0597350295,0.0000000000,-0.0129731951,1.0000000000,0.1611595156,33.8434982744,-2.883,1.000000,61.5638456396,-1,0.3762203465
0.550147,2.3293677695,2.2411459311,-1.5139661209,-0.2889578624,0.0889914262,-1.2250082585,0.0535132296,-1.0049166958,23.9609421073,0.3788206000,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0503454897,0.0000000000,-0.0127597614,1.0000000000,0.1611595156,33.8434982744,-3.396,1.000000,61.5638456396,2,0.3762203465
0.558420,2.3164033400,2.2426799119,-1.1876614533,-0.2691993480,0.0744403926,-0.9184621052,0.0535132296,-0.7262992205,33.4340970335,0.4792228431,0.5047178984,0.9025194849,0.0000000000,0.1611595156,0.0377470308,0.0000000000,-0.0121650305,1.0000000000,0.1611595156,33.8434982744,-3.909,1.000000,61.5638456396,-3,0.3762203465
0.566750,2.3061016470,2.2426799119,-0.8191144943,-0.2510795242,0.0640904407,-0.5680349701,0.0540473166,-0.3952454868,39.7264480448,0.5844126323,0.5047178984,0.9034688774,0.1139271045,0.1571454929,0.0233451477,0.0000000000,-0.0105821235,0.9529070553,0.1611595156,33.0005535033,-4.422,1.000000,61.5638456396,-3,0.3871254661
0.575120,2.2988825207,2.2426799119,-0.4168159201,-0.2357193125,0.0568304052,-0.1810966076,0.0545209033,-0.0218055823,44.8127885433,0.6813834779,0.5051718418,0.9034721513,0.0003928677,0.0082401919,0.0074427232,0.0000000000,-0.0067194906,0.7870884785,0.1611595156,1.7304402933,-3.909,1.000000,61.5638456396,-3,0.3802650160
0.583441,2.2950927569,2.2426799119,0.0055706655,-0.2218913614,0.0530038131,0.2274620269,0.0549626018,0.3798152409,48.1944987825,0.6840894171,0.5051734039,0.9034721513,0.0000000000,-0.1611595156,-0.0093482530,-0.0000000000,0.0000990481,0.6691142929,0.1611595156,-33.8434982744,-3.396,1.000000,61.5638456396,-2,0.3802650160
0.591792,2.2948819230,2.2426799119,0.4415961502,-0.2101388805,0.0527616786,0.6517350306,0.0554022824,0.8040284411,50.9055840180,0.6193065796,0.5051734039,0.9034721513,0.0000000000,-0.1611595156,-0.0267850596,-0.0000000000,0.0070403352,0.6612079462,0.1611595156,-33.8434982744,-2.883,1.000000,61.5638456396,-3,0.3802650160
0.600103,2.2983513714,2.2411459311,0.8767525465,-0.2004116476,0.0577392011,1.0771641941,0.0558834425,1.2394544058,52.2511157661,0.4936966047,0.5051734039,0.9034721513,0.0000000000,-0.1611595156,-0.0442693822,-0.0000000000,0.0109261225,0.8126632365,0.1611595156,-33.8434982744,-2.370,1.000000,61.5638456396,-2,0.3802650160
