t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
1.725100,2.5931546912,2.2702915661,1.4880347853,-0.6344579960,0.3256258053,2.1224927813,0.1751827398,2.9460460256,-43.6716906258,0.0008516918,0.5417090640,1.0061040348,0.0000000000,-0.1873039290,-0.1066946451,-0.0000000000,0.0155543415,1.0000000000,0.1873039290,-39.3338250913,11.155,1.000000,167.6459008032,10,0.1217624602
1.733468,2.6036225920,2.2702915661,1.0086752912,-0.6620726128,0.3362139510,1.6707479040,0.1779845227,2.5182021761,-51.3412619424,0.0024868084,0.5417090640,1.0061040348,0.0000000000,-0.1873039290,-0.0839860829,-0.0000000000,0.0129642884,1.0000000000,0.1873039290,-39.3338250913,12.552,1.000000,167.6459008032,11,0.1217624602
1.741861,2.6099784166,2.2702915661,0.5027483589,-0.6734281957,0.3426192223,1.1761765546,0.1808396829,2.0392432518,-57.4750709137,0.0056573904,0.5417090640,1.0061040348,0.0000000000,-0.1873039290,-0.0591246958,-0.0000000000,0.0077091945,1.0000000000,0.1873039290,-39.3338250913,13.949,1.000000,167.6459008032,13,0.1217624602
1.750116,2.6120279763,2.2733595276,-0.0072243946,-0.6715059604,0.3415924502,0.6642815657,0.1836862866,1.5281308717,-61.3334856162,0.0089345306,0.5417090640,1.0092440649,0.3768036108,-0.1695369416,-0.0333924744,-0.0000000000,-0.0001187927,1.0000000000,0.1873039290,-35.6027577278,15.346,1.000000,167.6459008032,14,0.1319794208
1.758409,2.6098404231,2.2764274892,-0.5192906493,-0.6555129626,0.3362672957,0.1362223133,0.1864885141,0.9922380822,-64.3071347336,0.0101319761,0.5423911653,1.0105429764,0.1558693736,-0.1038544701,-0.0068476988,-0.0000000000,-0.0079276231,1.0000000000,0.1873039290,-21.8094387257,16.743,1.000000,167.6459008032,14,0.1352499536
1.766802,2.6033478545,2.2810294316,-1.0246132421,-0.6282682973,0.3250541506,-0.3963449448,0.1891972987,0.4400022905,-66.2682950064,0.0069194144,0.5426649937,1.0107451543,0.0242613477,-0.0319139384,0.0199236877,0.0000000000,-0.0130831215,1.0000000000,0.1873039290,-6.7019270559,15.346,1.000000,167.6459008032,16,0.1338021365
1.775334,2.5925038263,2.2871653547,-1.5119825649,-0.5906055574,0.3079102009,-0.9213770075,0.1917632170,-0.1166678237,-66.8004137041,0.0029086961,0.5427071753,1.0107033377,-0.0050179892,0.0406995646,0.0463162908,0.0000000000,-0.0156394444,1.0000000000,0.1873039290,8.5469085735,13.949,1.000000,167.6459008032,13,0.1316958524
1.783444,2.5784805867,2.2933012779,-1.9393014015,-0.5450732243,0.2875527724,-1.3942281772,0.1941594901,-0.6277341766,-61.3279623454,0.0009120490,0.5426984606,1.0111568321,0.0544193262,0.1066344502,0.0700858358,0.0000000000,-0.0166978103,1.0000000000,0.1873039290,22.3932345315,12.552,1.000000,167.6459008032,14,0.1297960466
1.791758,2.5606971872,2.3009711818,-2.3302716780,-0.4922543259,0.2618694747,-1.8380173521,0.1963417358,-1.1205724157,-59.1405886927,0.0002259577,0.5427926990,1.0127252078,0.1882050938,0.1698765498,0.0923944763,0.0000000000,-0.0171676683,1.0000000000,0.1873039290,35.6740754593,11.155,1.000000,167.6459008032,12,0.1278883946
1.800142,2.5397060830,2.3101750666,-2.6667114350,-0.4326886957,0.2314151135,-2.2340227393,0.1963417358,-1.5773112359,-54.8086584192,0.0000501853,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1123010949,0.0000000000,-0.0173755742,1.0000000000,0.1873039290,39.3338250913,9.758,1.000000,167.6459008032,10,0.1278883946
1.809231,2.5140903166,2.3209129321,-2.9561351614,-0.3650995262,0.1947671717,-2.5910356352,0.1963417358,-2.0074090769,-51.6117409215,0.0000101624,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1302476173,0.0000000000,-0.0174757511,1.0000000000,0.1873039290,39.3338250913,8.361,1.000000,167.6459008032,10,0.1278883946
1.819399,2.4828120200,2.3331847784,-3.1770395263,-0.2900812507,0.1508903697,-2.8869582756,0.1963417358,-2.3908327749,-46.0108437586,0.0000021758,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1451232208,0.0000000000,-0.0175231965,1.0000000000,0.1873039290,39.3338250913,6.964,1.000000,167.6459008032,7,0.1278883946
1.828367,2.4538096568,2.3423886631,-3.2754643604,-0.2135142028,0.1123507187,-3.0619501575,0.1963417358,-2.6426821322,-30.2219228816,0.0000007669,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1539198099,0.0000000000,-0.0175388266,1.0000000000,0.1873039290,39.3338250913,5.567,1.000000,167.6459008032,6,0.1278883946
1.837339,2.4243304258,2.3531265286,-3.2804955872,-0.1337364786,0.0717862385,-3.1467591085,0.1963417358,-2.8083865622,-19.8845316009,0.0000004045,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1581830333,0.0000000000,-0.0175395514,1.0000000000,0.1873039290,39.3338250913,4.170,1.000000,167.6459008032,6,0.1278883946
1.846648,2.3941490283,2.3638643941,-3.1867920093,-0.0527625913,0.0305143833,-3.1340294180,0.1963417358,-2.8779630293,-8.3491760546,0.0000003510,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1575431301,0.0000000000,-0.0175248758,0.0276436533,0.1873039290,39.3338250913,2.773,1.000000,167.6459008032,4,0.1278883946
1.855917,2.3654206743,2.3746022596,-2.9962473775,0.0275421933,-0.0093015149,-3.0237895708,0.1962642231,-2.8472028731,3.6912187516,0.0000005098,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1520015323,0.0000000000,-0.0174858697,0.0000000000,0.1873039290,39.3338250913,1.376,1.000000,167.6459008032,2,0.1278883946
1.867163,2.3335904967,2.3868741060,-2.6433434723,0.1054507997,-0.0537427836,-2.7487942720,0.1958163666,-2.6612795989,22.3107929043,0.0000016155,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1381779160,0.0000000000,-0.0173649072,0.6929728025,0.1873039290,39.3338250913,-0.021,1.000000,167.6459008032,1,0.1278883946
1.876475,2.3106980869,2.3960779907,-2.2607027004,0.1793641048,-0.0861609258,-2.4400668052,0.1950983589,-2.4179157047,29.2036673005,0.0000057680,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1226586324,0.0000000000,-0.0171063207,1.0000000000,0.1873039290,39.3338250913,-1.418,1.000000,167.6459008032,1,0.1278883946
1.886089,2.2911603416,2.4037478946,-1.7929655200,0.2478014584,-0.1136665782,-2.0407669784,0.1941511374,-2.0744106429,41.2206074205,0.0000268985,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.1025864071,0.0000000000,-0.0164190133,1.0000000000,0.1873039290,39.3338250913,-2.815,1.000000,167.6459008032,2,0.1278883946
1.893391,2.2794931427,2.4068158562,-1.3975399336,0.3076152592,-0.1286621915,-1.7051551928,0.1930789525,-1.7697697946,36.5569017956,0.0000873778,0.5431139991,1.0127252078,0.0000000000,0.1873039290,0.0857156876,0.0000000000,-0.0152008251,1.0000000000,0.1873039290,39.3338250913,-4.212,1.000000,167.6459008032,0,0.1278883946
1.900558,2.2709463848,2.4083498370,-0.9836404760,0.3594443930,-0.1389686147,-1.3430848690,0.1919208807,-1.4294044111,40.8438460156,0.0002720275,0.5431139991,1.0153148769,0.3107602865,0.1755852629,0.0675149356,0.0000000000,-0.0127723056,1.0000000000,0.1873039290,36.8729052143,-5.610,1.000000,167.6459008032,-5,0.1261676844
1.907894,2.2653430874,2.4098838178,-0.5415102077,0.4021037662,-0.1462916486,-0.9436139739,0.1907017836,-1.0457495241,46.0385864370,0.0007988558,0.5436287866,1.0166763720,0.1633794065,0.1280093831,0.0474341109,0.0000000000,-0.0082162651,1.0000000000,0.1873039290,26.8819704544,-7.007,1.000000,167.6459008032,-5,0.1246577813
1.915123,2.2630363807,2.4098838178,-0.0956834507,0.4362727310,-0.1487471405,-0.5319561817,0.1894622241,-0.6402210175,48.6634207998,0.0019569289,0.5438915330,1.0171513179,0.0569935175,0.0799602883,0.0267406686,0.0000000000,-0.0015692031,1.0000000000,0.1873039290,16.7916605363,-8.404,1.000000,167.6459008032,-7,0.1231338537
1.923945,2.2646025941,2.4083498370,0.4499459564,0.4572503689,-0.1457382912,-0.0073044125,0.1882477384,-0.1107763734,63.5333572840,0.0043585601,0.5439819044,1.0171049440,-0.0055648775,0.0169858294,0.0003671823,0.0000000000,0.0069923303,1.0000000000,0.1873039290,3.5670241699,-7.007,1.000000,167.6459008032,-7,0.1212069836
1.930989,2.2692840435,2.4068158562,0.8773971874,0.4677906211,-0.1395687574,0.4096065663,0.1870846654,0.3172817741,51.3669776977,0.0061110472,0.5439731099,1.0171777357,0.0087350053,-0.0365811524,-0.0205903302,-0.0000000000,0.0118825550,1.0000000000,0.1873039290,-7.6820420098,-5.610,1.000000,167.6459008032,-7,0.1196395626
1.938402,2.2774066318,2.4022139138,1.3104583883,0.4651134599,-0.1268325693,0.8453449285,0.1860277273,0.7773683421,55.2103881689,0.0065846587,0.5439869116,1.0179306776,0.0903530361,-0.0961801361,-0.0424942680,-0.0000000000,0.0148083783,1.0000000000,0.1873039290,-20.1978285741,-4.212,1.000000,167.6459008032,-5,0.1200949071
1.945701,2.2884546135,2.3976119715,1.7119469804,0.4519747590,-0.1111254342,1.2599722214,0.1851016820,1.2223987752,53.4036519719,0.0053860100,0.5441287551,1.0198695799,0.2326682749,-0.1540426905,-0.0633369829,-0.0000000000,0.0162311666,1.0000000000,0.1873039290,-32.3489650081,-2.815,1.000000,167.6459008032,-5,0.1229338189
1.953931,2.3042777333,2.3930100291,2.1254724569,0.4273729269,-0.0905932459,1.6980995300,0.1851016820,1.7014722811,57.4888207065,0.0032665902,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.0853610096,-0.0000000000,0.0169625220,1.0000000000,0.1873039290,-39.3338250913,-1.418,1.000000,167.6459008032,-2,0.1229338189
1.963189,2.3258778843,2.3853401252,2.5291620288,0.3939338694,-0.0611775841,2.1352281594,0.1851016820,2.1972629232,59.4948770459,0.0014285395,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1073348341,-0.0000000000,0.0173056561,0.8979956126,0.1873039290,-39.3338250913,-0.021,1.000000,167.6459008032,-1,0.1229338189
1.970798,2.3462024476,2.3776702212,2.8039197987,0.3505356558,-0.0329941439,2.4533841428,0.1851016820,2.5716235685,44.9232774415,0.0006498115,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1233280757,-0.0000000000,0.0174297326,0.0655495872,0.1873039290,-39.3338250913,1.376,1.000000,167.6459008032,-1,0.1229338189
1.979776,2.3725619699,2.3715342981,3.0537084769,0.2996927682,-0.0002773085,2.7540157086,0.1851016820,2.9375004934,43.9052309837,0.0002677623,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1384403901,-0.0000000000,0.0174991150,0.0000000000,0.1873039290,-39.3338250913,2.773,1.000000,167.6459008032,0,0.1229338189
1.988243,2.3991334482,2.3669323557,3.2094155918,0.2455100472,0.0311320450,2.9639055446,0.1853611157,3.2102861929,32.7342839394,0.0001302212,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1489912488,-0.0000000000,0.0175286564,0.0357188051,0.1873039290,-39.3338250913,4.170,1.000000,167.6459008032,8,0.1229338189
1.996675,2.4265648515,2.3623304133,3.2834099578,0.1882349280,0.0634147891,3.0951750298,0.1858895723,3.4064607723,23.5409495309,0.0000757902,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1555899762,-0.0000000000,0.0175399681,0.9417965482,0.1873039290,-39.3338250913,5.567,1.000000,167.6459008032,-5,0.1229338189
2.005306,2.4549223588,2.3607964326,3.2734274488,0.1316498080,0.0935526711,3.1417776408,0.1866691779,3.5139408043,12.8976038380,0.0000567814,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1579326221,-0.0000000000,0.0175385313,1.0000000000,0.1873039290,-39.3338250913,6.964,1.000000,167.6459008032,8,0.1229338189
2.015094,2.4864850272,2.3592624518,3.1576109413,0.0792568612,0.1268774599,3.0783540801,0.1877264901,3.5180262454,0.4902529316,0.0000607931,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1547444113,-0.0000000000,0.0175197589,1.0000000000,0.1873039290,-39.3338250913,8.361,1.000000,167.6459008032,6,0.1229338189
2.024481,2.5152069770,2.3592624518,2.9457618953,0.0342987990,0.1557951747,2.9114630963,0.1890247832,3.4100950776,-12.9517401270,0.0000962676,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1463550427,-0.0000000000,0.0174730097,1.0000000000,0.1873039290,-39.3338250913,9.758,1.000000,167.6459008032,7,0.1229338189
2.036483,2.5482813156,2.3592624518,2.5421223404,-0.0002219071,0.1890198301,2.5423442475,0.1905999484,3.1088004169,-36.1553592957,0.0002941488,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1277999716,-0.0000000000,0.0173130232,1.0000000000,0.1873039290,-39.3338250913,11.155,1.000000,167.6459008032,10,0.1229338189
2.044579,2.5674940905,2.3607964326,2.1951520768,-0.0250785206,0.2068068597,2.2202305974,0.1923233389,2.8238719325,-34.1914181232,0.0007284682,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.1116077839,-0.0000000000,0.0170409905,1.0000000000,0.1873039290,-39.3338250913,12.552,1.000000,167.6459008032,11,0.1229338189
2.052018,2.5824953126,2.3623304133,1.8311049088,-0.0427636634,0.2203511091,1.8738685722,0.1941595982,2.5063461534,-38.1030934929,0.0016836915,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.0941966654,-0.0000000000,0.0164987001,1.0000000000,0.1873039290,-39.3338250913,13.949,1.000000,167.6459008032,12,0.1229338189
2.059983,2.5953932418,2.3638643941,1.4017324021,-0.0520319955,0.2317554155,1.4537643976,0.1960908933,2.1109051456,-47.4529209394,0.0037119891,0.5444862870,1.0198695799,0.0000000000,-0.1873039290,-0.0730786356,-0.0000000000,0.0152183762,1.0000000000,0.1873039290,-39.3338250913,15.346,1.000000,167.6459008032,14,0.1229338189
2.068274,2.6050435173,2.3684663365,0.9213932993,-0.0535070859,0.2368101718,0.9749003852,0.1980643114,1.6440836273,-56.0185821862,0.0066315443,0.5444862870,1.0234551039,0.4302628819,-0.1817766520,-0.0490068336,-0.0000000000,0.0122660226,1.0000000000,0.1873039290,-38.1730969239,16.743,1.000000,167.6459008032,13,0.1313342830
2.075679,2.6102148197,2.3715342981,0.4730333076,-0.0495429524,0.2388962512,0.5225762600,0.2000551135,1.1978990138,-53.5421536211,0.0088889426,0.5451179655,1.0253539165,0.2278575029,-0.1262312768,-0.0262691535,-0.0000000000,0.0073093968,1.0000000000,0.1873039290,-26.5085681266,18.140,1.000000,167.6459008032,16,0.1361315997
2.083461,2.6120278950,2.3761362404,-0.0078915653,-0.0405425661,0.2360681929,0.0326510008,0.2020223484,0.7042898441,-59.2331003733,0.0081538263,0.5454368891,1.0259634460,0.0731435461,-0.0645945461,-0.0016413186,-0.0000000000,-0.0001297628,1.0000000000,0.1873039290,-13.5648546836,16.743,1.000000,167.6459008032,17,0.1360748827
2.091733,2.6098452485,2.3822721636,-0.5187213176,-0.0251023970,0.2276823907,-0.4936189206,0.2039197017,0.1631830334,-64.9328172817,0.0046368325,0.5455369637,1.0259322049,-0.0037489359,0.0026476606,0.0248135099,0.0000000000,-0.0079201553,1.0000000000,0.1873039290,0.5560087243,15.346,1.000000,167.6459008032,15,0.1339757734
2.099665,2.6038237943,2.3884080867,-0.9968245340,-0.0036995437,0.2154318169,-0.9931249903,0.2057149668,-0.3589687252,-62.6582110305,0.0017716484,0.5455318617,1.0260342281,0.0122427822,0.0678249162,0.0499229582,0.0000000000,-0.0128742261,1.0000000000,0.1873039290,14.2432324074,13.949,1.000000,167.6459008032,15,0.1319665659
2.106805,2.5952229127,2.3960779907,-1.4085293826,0.0214475949,0.1990515307,-1.4299769775,0.2073737296,-0.8268377739,-56.1442858443,0.0005550237,0.5455485123,1.0268558724,0.0985973167,0.1269786028,0.0718828763,0.0000000000,-0.0152465797,1.0000000000,0.1873039290,26.6655065855,12.552,1.000000,167.6459008032,13,0.1300730179
2.114074,2.5835388980,2.4022139138,-1.8013963190,0.0518382659,0.1810992599,-1.8532345849,0.2088828901,-1.2843961065,-54.9069999141,0.0001398922,0.5456814616,1.0289267819,0.2485091476,0.1857265859,0.0931594246,0.0000000000,-0.0164370872,1.0000000000,0.1873039290,39.0025830341,11.155,1.000000,167.6459008032,12,0.1281314886
2.121313,2.5691817250,2.4098838178,-2.1591154479,0.0853073494,0.1589264454,-2.2444227973,0.2088828901,-1.7198023256,-52.2487462878,0.0000307083,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1128238908,0.0000000000,-0.0170016389,1.0000000000,0.1873039290,39.3338250913,9.758,1.000000,167.6459008032,11,0.1281314886
2.128746,2.5518950129,2.4175537217,-2.4846036466,0.1234034244,0.1338039441,-2.6080070710,0.2088828901,-2.1334870017,-49.6421611275,0.0000060313,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1311007469,0.0000000000,-0.0172789498,1.0000000000,0.1873039290,39.3338250913,8.361,1.000000,167.6459008032,10,0.1281314886
2.136458,2.5315928642,2.4252236256,-2.7707835943,0.1640070484,0.1056550873,-2.9347906427,0.2088828901,-2.5164062677,-45.9503119186,0.0000011426,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1475276848,0.0000000000,-0.0174178802,1.0000000000,0.1873039290,39.3338250913,6.964,1.000000,167.6459008032,8,0.1281314886
2.144462,2.5084315337,2.4328935296,-3.0058876324,0.2087090933,0.0746292025,-3.2145967258,0.2088828901,-2.8580855413,-41.0015128399,0.0000002308,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1615931323,0.0000000000,-0.0174881915,1.0000000000,0.1873039290,39.3338250913,5.567,1.000000,167.6459008032,6,0.1281314886
2.152901,2.4822749328,2.4420974143,-3.1797442019,0.2554292764,0.0390652788,-3.4351734783,0.2088828901,-3.1495854422,-34.9799881053,0.0000000557,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1726812069,0.0000000000,-0.0175236653,0.2101175010,0.1873039290,39.3338250913,4.170,1.000000,167.6459008032,6,0.1281314886
2.160893,2.4564526034,2.4497673183,-3.2704044245,0.3022414348,0.0053692069,-3.5726458592,0.2088828901,-3.3542560189,-24.5604692068,0.0000000205,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1795917448,0.0000000000,-0.0175380909,0.0000000000,0.1873039290,39.3338250913,2.773,1.000000,167.6459008032,3,0.1281314886
2.168347,2.4319680811,2.4559032414,-3.2882179091,0.3473621077,-0.0254477118,-3.6355800168,0.2086708258,-3.4788574831,-14.9521756959,0.0000000117,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1827553540,0.0000000000,-0.0175406507,0.0000000000,0.1873039290,39.3338250913,1.376,1.000000,167.6459008032,3,0.1281314886
2.175793,2.4076175913,2.4620391646,-3.2413045582,0.3909166108,-0.0561237782,-3.6322211689,0.2082031277,-3.5371392125,-6.9938075332,0.0000000100,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1825865096,0.0000000000,-0.0175337226,0.7664691474,0.1873039290,39.3338250913,-0.021,1.000000,167.6459008032,1,0.1281314886
2.183424,2.3832773059,2.4681750877,-3.1271028357,0.4312443288,-0.0867755895,-3.5583471645,0.2074799978,-3.5251113786,1.4433400729,0.0000000131,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1788729701,0.0000000000,-0.0175141044,1.0000000000,0.1873039290,39.3338250913,-1.418,1.000000,167.6459008032,1,0.1281314886
2.191764,2.3579744949,2.4727770301,-2.9285535496,0.4668076752,-0.1168351997,-3.3953612247,0.2065063711,-3.4230396726,12.2486047144,0.0000000293,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1706799024,0.0000000000,-0.0174683442,1.0000000000,0.1873039290,39.3338250913,-2.815,1.000000,167.6459008032,-4,0.1281314886
2.200111,2.3346129290,2.4758449916,-2.6575149432,0.4979596238,-0.1434003751,-3.1554745669,0.2053113680,-3.2373185964,22.2865291412,0.0000001001,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1586211468,0.0000000000,-0.0173714309,1.0000000000,0.1873039290,39.3338250913,-4.212,1.000000,167.6459008032,-3,0.1281314886
2.208432,2.3138520144,2.4758449916,-2.3219437677,0.5214737046,-0.1642636793,-2.8434174724,0.2039425040,-2.9682290214,32.2907490028,0.0000004797,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1429344876,0.0000000000,-0.0171607265,1.0000000000,0.1873039290,39.3338250913,-5.610,1.000000,167.6459008032,-3,0.1281314886
2.216755,2.2961252554,2.4743110109,-1.9293147890,0.5361391312,-0.1805203165,-2.4654539202,0.2024381680,-2.6241808634,41.2857789565,0.0000028115,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1239348060,0.0000000000,-0.0166809809,1.0000000000,0.1873039290,39.3338250913,-7.007,1.000000,167.6459008032,-5,0.1281314886
2.225094,2.2818454855,2.4727770301,-1.4883778974,0.5408348195,-0.1932865525,-2.0292127168,0.2008274467,-2.2150001157,49.1016897332,0.0000174088,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.1020055910,0.0000000000,-0.0155555847,1.0000000000,0.1873039290,39.3338250913,-8.404,1.000000,167.6459008032,-7,0.1281314886
2.233420,2.2714165551,2.4697090685,-1.0114917178,0.5362993889,-0.2006277723,-1.5477911067,0.1991555486,-1.7498809793,55.8142963667,0.0000998386,0.5460074829,1.0289267819,0.0000000000,0.1873039290,0.0778052224,0.0000000000,-0.0129854781,1.0000000000,0.1873039290,39.3338250913,-9.801,1.000000,167.6459008032,-8,0.1281314886
2.241896,2.2649948295,2.4635731453,-0.5005862645,0.5196634439,-0.2008411353,-1.0202497084,0.1974818725,-1.2244291356,63.0542212386,0.0004926957,0.5460074829,1.0308061621,0.2255256196,0.1478189702,0.0512864786,0.0000000000,-0.0076804251,1.0000000000,0.1873039290,31.0419837321,-11.198,1.000000,167.6459008032,-10,0.1265074407
2.250015,2.2629625540,2.4574372222,0.0009496602,0.4918234651,-0.1966162613,-0.4908738049,0.1958434037,-0.6882568535,64.3406738590,0.0016991492,0.5462920666,1.0313572837,0.0661345905,0.0837538039,0.0246755169,0.0000000000,0.0000156158,1.0000000000,0.1873039290,17.5882988181,-12.595,1.000000,167.6459008032,-9,0.1249488935
2.258437,2.2651651135,2.4497673183,0.5210085288,0.4553861627,-0.1865851355,0.0656223661,0.1942885275,-0.1133021074,68.9945695211,0.0040589348,0.5463734761,1.0313051158,-0.0062601493,0.0145219303,-0.0032987415,-0.0000000000,0.0079501343,1.0000000000,0.1873039290,3.0496053681,-11.198,1.000000,167.6459008032,-11,0.1229919379
2.266839,2.2716812304,2.4390294527,1.0268042394,0.4074351859,-0.1691223557,0.6193690535,0.1928791746,0.4738683745,70.4604578383,0.0060296194,0.5463658099,1.0315379669,0.0279421383,-0.0598271576,-0.0311347873,-0.0000000000,0.0130992537,1.0000000000,0.1873039290,-12.5637030967,-9.801,1.000000,167.6459008032,-9,0.1218165681
2.275104,2.2821409034,2.4282915872,1.4993041533,0.3506001850,-0.1476773352,1.1487039683,0.1916485301,1.0447463257,68.5053541367,0.0055221517,0.5463999638,1.0329322541,0.1673144604,-0.1340037140,-0.0577436886,-0.0000000000,0.0155948090,1.0000000000,0.1873039290,-28.1407799497,-8.404,1.000000,167.6459008032,-9,0.1233850331
2.284530,2.2986446840,2.4144857601,1.9932637266,0.2837626964,-0.1170766908,1.7095010302,0.1916485301,1.6665685450,74.6186663151,0.0030936239,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.0859341465,-0.0000000000,0.0167837701,1.0000000000,0.1873039290,-39.3338250913,-7.007,1.000000,167.6459008032,-8,0.1233850331
2.292324,2.3156201103,2.4022139138,2.3549227981,0.2094404126,-0.0875057896,2.1454823855,0.1916485301,2.1615214983,59.3943544048,0.0013707740,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1078502993,-0.0000000000,0.0171876104,1.0000000000,0.1873039290,-39.3338250913,-5.610,1.000000,167.6459008032,-7,0.1233850331
2.300202,2.3354455214,2.3884080867,2.6688967397,0.1281878531,-0.0535207457,2.5407088866,0.1916485301,2.6245224758,55.5601172895,0.0005106003,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1277177644,-0.0000000000,0.0173765485,0.6858490360,0.1873039290,-39.3338250913,-4.212,1.000000,167.6459008032,-5,0.1233850331
2.308427,2.3585337027,2.3746022596,2.9339248095,0.0422951019,-0.0162527265,2.8916297076,0.1916485301,3.0497648277,51.0290822319,0.0001760817,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1453580470,-0.0000000000,0.0174698164,0.0000000000,0.1873039290,-39.3338250913,-2.815,1.000000,167.6459008032,-3,0.1233850331
2.316762,2.3838588064,2.3607964326,3.1306638403,-0.0496707136,0.0232786597,3.1803345539,0.1918425189,3.4174977853,44.1279549140,0.0000627875,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1598708224,-0.0000000000,0.0175147811,0.0000000000,0.1873039290,-39.3338250913,-1.418,1.000000,167.6459008032,-2,0.1233850331
2.325102,2.4105227250,2.3469906055,3.2503441457,-0.1437063703,0.0641578737,3.3940505160,0.1923771679,3.7132684585,35.4924807877,0.0000251784,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1706140150,-0.0000000000,0.0175351049,0.9539584200,0.1873039290,-39.3338250913,-0.021,1.000000,167.6459008032,-1,0.1233850331
2.333462,2.4379194325,2.3316507976,3.2898584276,-0.2378818748,0.1073044663,3.5277403024,0.1932713718,3.9338921513,26.4748431259,0.0000121127,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1773344074,-0.0000000000,0.0175408822,1.0000000000,0.1873039290,-39.3338250913,1.376,1.000000,167.6459008032,-1,0.1233850331
2.341766,2.4651208535,2.3193789513,3.2483960023,-0.3321868665,0.1471883748,3.5805828688,0.1944979416,4.0674924906,16.0320407199,0.0000077126,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1799907268,-0.0000000000,0.0175348090,1.0000000000,0.1873039290,-39.3338250913,2.773,1.000000,167.6459008032,-7,0.1233850331
2.350327,2.4924501690,2.3086410858,3.1225313919,-0.4230584587,0.1856512464,3.5455898506,0.1960450353,4.1107420326,5.1899450464,0.0000070036,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1782316784,-0.0000000000,0.0175132292,1.0000000000,0.1873039290,-39.3338250913,4.170,1.000000,167.6459008032,5,0.1233850331
2.358441,2.5170480650,2.3009711818,2.9282484465,-0.5071977253,0.2182854219,3.4354461718,0.1978640805,4.0674874590,-5.1905488406,0.0000091439,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1726949148,-0.0000000000,0.0174682601,1.0000000000,0.1873039290,-39.3338250913,5.567,1.000000,167.6459008032,-1,0.1233850331
2.366782,2.5403910080,2.2933012779,2.6573362035,-0.5833267917,0.2496297648,3.2406629952,0.1999443285,3.9372808479,-15.6247933236,0.0000174913,0.5466009994,1.0329322541,0.0000000000,-0.1873039290,-0.1629034460,-0.0000000000,0.0173713496,1.0000000000,0.1873039290,-39.3338250913,6.964,1.000000,167.6459008032,16,0.1233850331
