t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
0.350088,2.4564729108,2.2273401040,1.0947825598,-0.9856651837,0.2330754675,2.0804477434,0.0186985139,2.5619608717,4.3016982944,0.1490926994,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0816023233,-0.0000000000,0.0051534708,1.0000000000,0.2200000000,-46.2000000000,2.585,1.000000,80.0000000000,3,0.2743217678
0.358446,2.4660156558,2.2242721424,1.0495716726,-0.9950123730,0.2457235629,2.0445840456,0.0207462102,2.5532463652,-1.0457407763,0.1537764917,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0801956256,-0.0000000000,0.0050636751,1.0000000000,0.2200000000,-46.2000000000,3.252,1.000000,80.0000000000,1,0.2743217678
0.366781,2.4752343420,2.2242721424,0.9746779544,-0.9914344314,0.2549279373,1.9661123857,0.0228706097,2.4951577896,-6.9706290681,0.1677244191,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0771176969,-0.0000000000,0.0048964903,1.0000000000,0.2200000000,-46.2000000000,3.918,1.000000,80.0000000000,2,0.2743217678
0.375117,2.4838923685,2.2258061232,0.8706972944,-0.9762238719,0.2619911408,1.8469211663,0.0250538692,2.3921537752,-12.3604817382,0.1917003039,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0724426069,-0.0000000000,0.0046219219,1.0000000000,0.2200000000,-46.2000000000,4.585,1.000000,80.0000000000,3,0.2743217678
0.383426,2.4917038377,2.2273401040,0.7396619362,-0.9481458741,0.2681563172,1.6878078103,0.0272885052,2.2474941707,-17.3591525381,0.2271063771,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0662016333,-0.0000000000,0.0041960311,1.0000000000,0.2200000000,-46.2000000000,5.252,1.000000,80.0000000000,6,0.2743217678
0.391770,2.4984798259,2.2273401040,0.5829012988,-0.9060890993,0.2747640783,1.4889903981,0.0295782058,2.0640641504,-22.0116024378,0.2752290341,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0584033299,-0.0000000000,0.0035548482,1.0000000000,0.2200000000,-46.2000000000,5.918,1.000000,80.0000000000,4,0.2743217678
0.400100,2.5039490776,2.2319420464,0.4043842222,-0.8514514253,0.2754128370,1.2558356475,0.0318733128,1.8344631054,-27.5521253949,0.3349777855,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0492581978,-0.0000000000,0.0026400251,1.0000000000,0.2200000000,-46.2000000000,6.585,1.000000,80.0000000000,4,0.2743217678
0.408433,2.5079236808,2.2350100079,0.2077050099,-0.7878890243,0.2760652289,0.9955940342,0.0341738564,1.5777877809,-30.8010389394,0.4000614636,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0390506258,-0.0000000000,0.0014264800,1.0000000000,0.2200000000,-46.2000000000,7.252,1.000000,80.0000000000,6,0.2743217678
0.416762,2.5102340613,2.2396119503,-0.0024662169,-0.7162943690,0.2734872885,0.7138281521,0.0364529171,1.2931491402,-34.1566368837,0.4608223115,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0279987978,-0.0000000000,-0.0000172637,1.0000000000,0.2200000000,-46.2000000000,7.918,1.000000,80.0000000000,6,0.2743217678
0.425102,2.5107538400,2.2442138927,-0.2214453847,-0.6398687674,0.2690994224,0.4184233826,0.0386954123,0.9912396681,-36.2291366513,0.5041935951,0.4998799307,0.8926338220,0.0000000000,-0.2200000000,-0.0164120057,-0.0000000000,-0.0015169455,1.0000000000,0.2200000000,-46.2000000000,8.585,1.000000,80.0000000000,8,0.2743217678
0.433429,2.5093982968,2.2488158350,-0.4430869521,-0.5614933963,0.2628284353,0.1184064442,0.0408856493,0.6809251770,-37.2377389318,0.5190911830,0.4998799307,0.8950219943,0.2865806754,-0.2178833308,-0.0046443084,-0.0000000000,-0.0028547791,1.0000000000,0.2200000000,-45.7554994690,9.252,1.000000,80.0000000000,10,0.3334823731
0.441763,2.5061301820,2.2549517582,-0.6621623985,-0.4789651503,0.2530942844,-0.1831972482,0.0429947683,0.3620634606,-38.2634059723,0.6099814702,0.5010670902,0.8957964903,0.0929395184,-0.1253330698,0.0071856268,0.0000000000,-0.0038977804,1.0000000000,0.2200000000,-26.3199446504,9.918,1.000000,80.0000000000,9,0.3449427916
0.450122,2.5009461558,2.2626216621,-0.8731775231,-0.3950973994,0.2399048832,-0.4780801237,0.0449939757,0.0429493984,-38.2936874592,0.5661719357,0.5014495942,0.8958067153,0.0012269983,-0.0002027876,0.0187519484,0.0000000000,-0.0046290916,1.0000000000,0.2200000000,-0.0425853980,9.252,1.000000,80.0000000000,9,0.3389956854
0.458427,2.4939716240,2.2718255469,-1.0683123814,-0.3100240940,0.2233861736,-0.7582882874,0.0468555271,-0.2682402778,-37.3427611511,0.4710801597,0.5014546359,0.8961485356,0.0410184365,0.1013216342,0.0297426774,0.0000000000,-0.0051018657,1.0000000000,0.2200000000,21.2775431885,8.585,1.000000,80.0000000000,8,0.3402051168
0.466752,2.4852729868,2.2810294316,-1.2437298874,-0.2238657896,0.2051390183,-1.0198640978,0.0485650189,-0.5643816331,-35.5369626293,0.3833392210,0.5016230544,0.8974288345,0.1536358766,0.1711564509,0.0400025812,0.0000000000,-0.0053978769,1.0000000000,0.2200000000,35.9428546805,7.918,1.000000,80.0000000000,8,0.3603521627
0.475093,2.4750102387,2.2902333163,-1.3938823146,-0.1367309860,0.1853238463,-1.2571513286,0.0485650189,-0.8410365674,-33.1985921184,0.3238751989,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0493098034,0.0000000000,-0.0055786875,1.0000000000,0.2200000000,46.2000000000,7.252,1.000000,80.0000000000,7,0.3603521627
0.483409,2.4634534930,2.2994372010,-1.5132097802,-0.0487173333,0.1642111613,-1.4644924469,0.0485650189,-1.0903232174,-29.9143980005,0.2524690764,0.5022517385,0.8974288345,0.0000000000,0.2200000000,0.0574424359,0.0000000000,-0.0056862693,1.0000000000,0.2200000000,46.2000000000,6.585,1.000000,80.0000000000,5,0.3603521627
