t,q_ref_rad,q_meas_rad,qd_ref_rad_s,qd_meas_rad_s,e_rad,e_dot_rad_s,e_int,psi,psi_dot,kappa_delta,nussbaum_n,zeta,zeta_dot,u_cmd,u_aux,u_robust,u_fric,tail_activation,max_control_eff,current_from_u_raw,goal_current_raw,slew_boost,max_current_slew_eff_raw_s,present_current_raw,psi_hat_norm
32.583596,2.3139518009,2.3684663365,-0.0377399781,0.0933254210,-0.0550387057,-0.1310653992,-0.0184736247,-0.2870579277,0.2099156236,0.2450035636,0.5427848736,1.0111190652,0.0000000000,0.0632000000,0.0079482094,0.0000000000,-0.0002648321,0.7336833049,0.0632000000,13.2720000000,-0.811,1.000000,10.1211443054,0,0.1588239786
32.625209,2.3123921876,2.3684663365,-0.0372167680,0.0804098161,-0.0565257774,-0.1176265841,-0.0208288655,-0.2804290629,0.1590927558,0.2461720240,0.5427848736,1.0123418452,0.0293467202,0.0631018216,0.0071332383,0.0000000000,-0.0002611627,0.7782746111,0.0632000000,13.2513825276,-1.232,1.000000,10.1211443054,-1,0.1889859577
32.666790,2.3108556752,2.3684663365,-0.0366876145,0.0692816433,-0.0579997874,-0.1059692578,-0.0232455233,-0.2756366717,0.1150173893,0.2949908009,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0064263021,0.0000000000,-0.0002574515,0.8197868199,0.0632000000,13.2720000000,-1.654,1.000000,10.1211443054,-1,0.1889859577
32.708468,2.3093377535,2.3669323557,-0.0361509319,0.0596935340,-0.0579298759,-0.0958444659,-0.0256592681,-0.2687214836,0.1659645127,0.2966584280,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0058123036,0.0000000000,-0.0002536874,0.8178851922,0.0632000000,13.2720000000,-2.076,1.000000,10.1211443054,-2,0.1889859577
32.750095,2.3078441745,2.3669323557,-0.0356087301,0.0514323540,-0.0593770554,-0.0870410841,-0.0281333121,-0.2667998228,0.0461198595,0.2974698738,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0052784394,0.0000000000,-0.0002498846,0.8557463991,0.0632000000,13.2720000000,-2.497,1.000000,10.1211443054,-2,0.1889859577
32.791789,2.3063709474,2.3669323557,-0.0350595528,0.0443144653,-0.0608103042,-0.0793740181,-0.0306670748,-0.2660650325,0.0176349672,0.2981536631,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0048134849,0.0000000000,-0.0002460327,0.8898511044,0.0632000000,13.2720000000,-2.919,1.000000,10.1211443054,-1,0.1889859577
32.833423,2.3049227771,2.3653983749,-0.0345051496,0.0381816440,-0.0606900482,-0.0726867936,-0.0331958268,-0.2626291561,0.0824610355,0.2994404613,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0044079510,0.0000000000,-0.0002421440,0.8871297932,0.0632000000,13.2720000000,-3.341,1.000000,10.1211443054,-2,0.1889859577
32.875098,2.3034964477,2.3638643941,-0.0339442993,0.0328975636,-0.0605527184,-0.0668418629,-0.0357188567,-0.2599871943,0.0634070825,0.3006375550,0.5430361250,1.0123418452,0.0000000000,0.0632000000,0.0040534964,0.0000000000,-0.0002382101,0.8839896954,0.0632000000,13.2720000000,-3.763,1.000000,10.1211443054,-3,0.1889859577
32.916783,2.3020932843,2.3577284710,-0.0333774959,0.0183884142,-0.0557384667,-0.0517659102,-0.0380412928,-0.2367731692,0.5571366027,0.3049632165,0.5430361250,1.0133434265,0.0240379505,0.0585291330,0.0031392442,0.0000000000,-0.0002342343,0.7549755538,0.0632000000,12.2911179199,-4.184,1.000000,10.1211443054,-4,0.2049693946
32.958422,2.3007153451,2.3439226439,-0.0328055902,-0.0107066838,-0.0431471638,-0.0220989064,-0.0398390913,-0.1798423957,1.3663385629,0.3410022916,0.5432386762,1.0139591344,0.0147769917,0.0465908734,0.0013401457,0.0000000000,-0.0002302226,0.3360358430,0.0632000000,9.7840834074,-4.606,1.000000,10.1211443054,-4,0.2061956448
33.000099,2.2993601517,2.3255148744,-0.0322275581,-0.0556879173,-0.0258419468,0.0234603592,-0.0409158391,-0.0948631235,2.0395025326,0.3565732743,0.5433617359,1.0141184021,0.0038224247,0.0250415901,-0.0014227084,-0.0000000000,-0.0002261678,0.0000000000,0.0632000000,5.2587339274,-5.028,1.000000,10.1211443054,-5,0.1934165793
33.041775,2.2980291565,2.3071071050,-0.0316439980,-0.1077191866,-0.0084729345,0.0760751886,-0.0412688780,-0.0016655145,2.2367426161,0.3468159200,0.5433933875,1.0140937598,-0.0005914151,0.0002127477,-0.0046134337,-0.0000000000,-0.0002220742,0.0000000000,0.0632000000,0.0446770117,-4.606,1.000000,10.1211443054,-4,0.1761283100
33.083452,2.2967226042,2.2871653547,-0.0310550173,-0.1558684646,0.0104326979,0.1248134473,-0.0408341823,0.0923909387,2.2573548784,0.3263221412,0.5433884951,1.0142326793,0.0033340676,-0.0233096877,-0.0075690718,-0.0000000000,-0.0002179425,0.0000000000,0.0632000000,-4.8950344141,-4.184,1.000000,10.1211443054,-5,0.1661294977
33.125200,2.2954385262,2.2718255469,-0.0304596862,-0.1940354260,0.0247027956,0.1635757398,-0.0398048991,0.1663400982,1.7747798267,0.3147221990,0.5434160522,1.0147247681,0.0118101309,-0.0407415750,-0.0099197366,-0.0000000000,-0.0002137661,0.0000000000,0.0632000000,-8.5557307543,-3.763,1.000000,10.1211443054,-4,0.1703296189
33.166776,2.2941845267,2.2595537006,-0.0298615903,-0.2136452058,0.0358307825,0.1837836155,-0.0383119499,0.2149522913,1.1666926334,0.3277028435,0.5435132114,1.0155876304,0.0207086944,-0.0555018595,-0.0111452044,-0.0000000000,-0.0002095702,0.1251223448,0.0632000000,-11.6553904940,-3.341,1.000000,10.1211443054,-2,0.1874229779
33.208460,2.2929523872,2.2549517582,-0.0292568497,-0.2106284255,0.0391836414,0.1813715759,-0.0366792981,0.2227523116,0.1872004888,0.3624716270,0.5436818607,1.0165871476,0.0239884134,-0.0626353770,-0.0109989309,-0.0000000000,-0.0002053276,0.2135135732,0.0632000000,-13.1534291797,-2.919,1.000000,10.1211443054,-2,0.2055489048
33.250137,2.2917457225,2.2564857390,-0.0286471753,-0.1881164475,0.0363165554,0.1594692722,-0.0351661083,0.1961853337,-0.6376074698,0.3959327232,0.5438744814,1.0174092688,0.0197309093,-0.0580292605,-0.0096707078,-0.0000000000,-0.0002010503,0.1368336572,0.0632000000,-12.1861446994,-2.497,1.000000,10.1211443054,-3,0.2141122696
33.291768,2.2905658815,2.2580197198,-0.0280332823,-0.1620824078,0.0334565112,0.1340491255,-0.0337720870,0.1659505425,-0.7256349883,0.4100952072,0.5440307075,1.0180052316,0.0143031070,-0.0498886945,-0.0081291518,-0.0000000000,-0.0001967433,0.0741575023,0.0632000000,-10.4766258386,-2.076,1.000000,10.1211443054,-1,0.2141352799
33.333464,2.2894099110,2.2595537006,-0.0274136221,-0.1363325193,0.0306219335,0.1089188972,-0.0324961731,0.1359007562,-0.7211948717,0.4075143657,0.5441427087,1.0183931206,0.0093093361,-0.0404014636,-0.0066051774,-0.0000000000,-0.0001923958,0.0289814214,0.0632000000,-8.4843073636,-1.654,1.000000,10.1211443054,-1,0.2077617704
33.375123,2.2882808575,2.2595537006,-0.0267898086,-0.1141462406,0.0293682689,0.0873564319,-0.0312724953,0.1130844360,-0.5475916849,0.3935763349,0.5442150414,1.0186451059,0.0060476470,-0.0327144870,-0.0052975631,-0.0000000000,-0.0001880190,0.0152378653,0.0632000000,-6.8700422664,-1.232,1.000000,10.1211443054,-1,0.1979899381
33.416873,2.2871755239,2.2610876813,-0.0261600387,-0.0950303922,0.0266215887,0.0688703535,-0.0301632624,0.0896536144,-0.5623397179,0.3728049465,0.5442617922,1.0187855343,0.0033702808,-0.0248966091,-0.0041765103,-0.0000000000,-0.0001836003,0.0003052828,0.0632000000,-5.2282879135,-0.811,1.000000,10.1211443054,-1,0.1857891961
33.458539,2.2860987087,2.2610876813,-0.0255270415,-0.0818788309,0.0254709067,0.0563517894,-0.0291019746,0.0758976847,-0.3301423128,0.3487067254,0.5442877642,1.0188719845,0.0020748048,-0.0201047643,-0.0034173460,-0.0000000000,-0.0001791590,0.0000000000,0.0632000000,-4.2220004985,-0.389,1.000000,10.1211443054,0,0.1731086750
33.500244,2.2850473759,2.2626216621,-0.0248890639,-0.0705473564,0.0228219490,0.0456582924,-0.0281510601,0.0602691874,-0.3750839353,0.3233816426,0.5443037239,1.0189117468,0.0009542968,-0.0151669812,-0.0027688595,-0.0000000000,-0.0001746825,0.0000000000,0.0632000000,-3.1850660613,0.033,1.000000,10.1211443054,0,0.1600990635
33.541762,2.2840272883,2.2626216621,-0.0242497117,-0.0607840810,0.0217470250,0.0365343693,-0.0272449340,0.0498701112,-0.2495778299,0.2983011057,0.5443110571,1.0189270607,0.0003675334,-0.0118950261,-0.0022155567,-0.0000000000,-0.0001701964,0.0000000000,0.0632000000,-2.4979554891,0.455,1.000000,10.1211443054,0,0.1474707522
33.583537,2.2830277798,2.2641556429,-0.0236022481,-0.0523719767,0.0191662885,0.0287697287,-0.0264463387,0.0371188330,-0.3060306771,0.2736312574,0.5443138801,1.0189209802,-0.0001459327,-0.0083941721,-0.0017446849,-0.0000000000,-0.0001656532,0.0000000000,0.0632000000,-1.7627761342,0.876,1.000000,10.1211443054,0,0.1352166450
33.625219,2.2820575157,2.2656896237,-0.0229521585,-0.0451240506,0.0166213350,0.0221718920,-0.0257537830,0.0254707161,-0.2795548036,0.2499127845,0.5443127593,1.0189018930,-0.0004580930,-0.0054786055,-0.0013445718,-0.0000000000,-0.0001610915,0.0000000000,0.0632000000,-1.1505071476,1.021,1.000000,10.1211443054,0,0.1235648283
33.666869,2.2811151592,2.2718255469,-0.0222986471,-0.0289228384,0.0094520599,0.0066241913,-0.0253599472,-0.0064811118,-0.7668438700,0.2256689030,0.5443092402,1.0188730857,-0.0006913759,0.0011110194,-0.0004017114,-0.0000000000,-0.0001565058,0.0000000000,0.0632000000,0.2333140829,0.599,1.000000,10.1211443054,0,0.1125468741
33.708434,2.2802019473,2.2748935084,-0.0216426680,-0.0116449807,0.0053738438,-0.0099976873,-0.0251360371,-0.0324345889,-0.6228834521,0.2037593656,0.5443039270,1.0188584672,-0.0003508443,0.0058045420,0.0006062905,0.0000000000,-0.0001519026,0.0000000000,0.0632000000,1.2189538255,0.177,1.000000,10.1211443054,0,0.1031778861
33.750108,2.2793137756,2.2779614700,-0.0209812525,-0.0000770445,0.0013527383,-0.0209042080,-0.0250796730,-0.0527719118,-0.4880957496,0.1854285653,0.5443012299,1.0188660969,0.0001831148,0.0090174491,0.0012676955,0.0000000000,-0.0001472612,0.0000000000,0.0632000000,1.8936643100,-0.244,1.000000,10.1211443054,0,0.0957727646
33.791776,2.2784533565,2.2779614700,-0.0203163299,0.0032524012,0.0004736191,-0.0235687311,-0.0250599388,-0.0574878930,-0.1131835489,0.1719449888,0.5443026377,1.0188787753,0.0003042795,0.0094192366,0.0014292804,0.0000000000,-0.0001425951,0.0000000000,0.0632000000,1.9780396946,-0.666,1.000000,10.1211443054,0,0.0893669333
33.833430,2.2776210100,2.2794954508,-0.0196481659,0.0028022909,-0.0018901801,-0.0224504568,-0.0251386963,-0.0620699459,-0.1099692673,0.1601421285,0.5443049766,1.0188965214,0.0004259082,0.0097873330,0.0013614648,0.0000000000,-0.0001379062,0.0000000000,0.0632000000,2.0553399373,-1.088,1.000000,10.1211443054,0,0.0838863443
33.875200,2.2768143523,2.2794954508,-0.0189747525,0.0024144729,-0.0026946596,-0.0213892254,-0.0252509738,-0.0630682359,-0.0239589621,0.1503422883,0.5443082497,1.0189141550,0.0004232063,0.0096153358,0.0012971085,0.0000000000,-0.0001331804,0.0000000000,0.0632000000,2.0192205132,-1.509,1.000000,10.1211443054,0,0.0789773801
33.916763,2.2760396956,2.2794954508,-0.0183014467,0.0020803262,-0.0034674395,-0.0203817730,-0.0253954505,-0.0640903595,-0.0245309660,0.1415651805,0.5443115010,1.0189318068,0.0004236434,0.0094719202,0.0012360135,0.0000000000,-0.0001284552,0.0000000000,0.0632000000,1.9891032502,-1.931,1.000000,10.1211443054,-2,0.0745922673
33.958440,2.2752910705,2.2794954508,-0.0176231531,0.0017924232,-0.0042144476,-0.0194155763,-0.0255710524,-0.0651363104,-0.0251028217,0.1337255028,0.5443147548,1.0189496051,0.0004271594,0.0093554633,0.0011774203,0.0000000000,-0.0001236950,0.0000000000,0.0632000000,1.9646472901,-2.094,1.000000,10.1211443054,-2,0.0706876015
34.000146,2.2745702772,2.2794954508,-0.0169413542,0.0015443640,-0.0049338476,-0.0184857182,-0.0257766294,-0.0661952203,-0.0254138381,0.1267458252,0.5443180347,1.0189676607,0.0004333339,0.0092629208,0.0011210309,0.0000000000,-0.0001189101,0.0000000000,0.0632000000,1.9452133619,-2.075,1.000000,10.1211443054,-1,0.0672230241
34.041782,2.2738791260,2.2779614700,-0.0162578061,0.0013306345,-0.0040898176,-0.0175884406,-0.0259470385,-0.0635401442,0.0637218267,0.1207950856,0.5443213610,1.0189809603,0.0003191895,0.0086856560,0.0010666172,0.0000000000,-0.0001141129,0.0000000000,0.0632000000,1.8239877602,-1.954,1.000000,10.1211443054,-2,0.0638494508
34.083468,2.2732157269,2.2794954508,-0.0155706634,0.0011464837,-0.0062861632,-0.0167171471,-0.0262089620,-0.0682292683,-0.1125389781,0.1145211975,0.5443238106,1.0189995801,0.0004468747,0.0091069200,0.0010137793,0.0000000000,-0.0001092903,0.0000000000,0.0632000000,1.9124532082,-2.042,1.000000,10.1211443054,-2,0.0611752366
34.125298,2.2725788770,2.2779614700,-0.0148784540,0.0009878181,-0.0053881411,-0.0158662721,-0.0264334678,-0.0655685469,0.0638573132,0.1099644411,0.5443272391,1.0190136842,0.0003384984,0.0085897975,0.0009621796,0.0000000000,-0.0001044322,0.0000000000,0.0632000000,1.8038574694,-1.934,1.000000,10.1211443054,-1,0.0585141944
34.166808,2.2719755685,2.2779614700,-0.0141889912,0.0008511108,-0.0059906818,-0.0150401020,-0.0266830796,-0.0665163514,-0.0227473083,0.1051985510,0.5443298354,1.0190281664,0.0003475731,0.0085477973,0.0009120781,0.0000000000,-0.0000995932,0.0000000000,0.0632000000,1.7950374242,-1.925,1.000000,10.1211443054,0,0.0561732609
34.208452,2.2713991292,2.2794954508,-0.0134948871,0.0007333229,-0.0081004404,-0.0142282099,-0.0270205979,-0.0711658034,-0.1115868465,0.1008059781,0.5443325007,1.0190480776,0.0004778705,0.0089870025,0.0008628425,0.0000000000,-0.0000947216,0.0000000000,0.0632000000,1.8872705302,-2.017,1.000000,10.1211443054,-1,0.0544536970
34.250126,2.2708512488,2.2794954508,-0.0127979568,0.0006318359,-0.0086477507,-0.0134297928,-0.0273809209,-0.0721655436,-0.0239937645,0.0977403534,0.5443361642,1.0190687037,0.0004950257,0.0089991116,0.0008144240,0.0000000000,-0.0000898302,0.0000000000,0.0632000000,1.8898134319,-2.019,1.000000,10.1211443054,-2,0.0529819638
34.291781,2.2703326969,2.2794954508,-0.0120991633,0.0005443941,-0.0091658115,-0.0126435574,-0.0277628297,-0.0731384744,-0.0233503401,0.0951188095,0.5443399580,1.0190900880,0.0005132217,0.0090222474,0.0007667443,0.0000000000,-0.0000849256,0.0000000000,0.0632000000,1.8946719641,-2.024,1.000000,10.1211443054,-2,0.0517347050
34.333437,2.2698432888,2.2794954508,-0.0113982859,0.0004690537,-0.0096547965,-0.0118673396,-0.0281651129,-0.0740811485,-0.0226241775,0.0928996069,0.5443438899,1.0191122663,0.0005322807,0.0090551240,0.0007196720,0.0000000000,-0.0000800063,0.0000000000,0.0632000000,1.9015760447,-2.031,1.000000,10.1211443054,-2,0.0506902156
34.375138,2.2693826335,2.2794954508,-0.0106946924,0.0004041398,-0.0101150871,-0.0110988323,-0.0285865749,-0.0749904892,-0.0218241764,0.0910439700,0.5443479664,1.0191352674,0.0005520264,0.0090965159,0.0006730674,0.0000000000,-0.0000750679,0.0000000000,0.0632000000,1.9102683419,-2.040,1.000000,10.1211443054,-2,0.0498283177
34.416783,2.2689519164,2.2794954508,-0.0099902111,0.0003482096,-0.0105454902,-0.0103384207,-0.0290259703,-0.0758623185,-0.0209239045,0.0895158504,0.5443521925,1.0191591105,0.0005722344,0.0091450553,0.0006269537,0.0000000000,-0.0000701232,0.0000000000,0.0632000000,1.9204616054,-2.050,1.000000,10.1211443054,-2,0.0491301041
34.458421,2.2685506339,2.2794954508,-0.0092841304,0.0003000198,-0.0109465020,-0.0095841502,-0.0294820745,-0.0766941436,-0.0199638014,0.0882814812,0.5443565717,1.0191838074,0.0005927249,0.0091995963,0.0005812124,0.0000000000,-0.0000651673,0.0000000000,0.0632000000,1.9319152245,-2.062,1.000000,10.1211443054,-2,0.0485779797
34.500147,2.2681780409,2.2794954508,-0.0085749850,0.0002584991,-0.0113188618,-0.0088334841,-0.0299536938,-0.0774835063,-0.0189447051,0.0873094536,0.5443611059,1.0192093620,0.0006133096,0.0092590088,0.0005356897,0.0000000000,-0.0000601898,0.0000000000,0.0632000000,1.9443918401,-2.074,1.000000,10.1211443054,-2,0.0481555440
34.541783,2.2678357675,2.2794954508,-0.0078658815,0.0002227246,-0.0116609343,-0.0080886061,-0.0304395660,-0.0782269589,-0.0178428619,0.0865704609,0.5443657957,1.0192357685,0.0006337571,0.0093220152,0.0004905180,0.0000000000,-0.0000552126,0.0000000000,0.0632000000,1.9576231991,-2.087,1.000000,10.1211443054,-2,0.0478473780
34.583450,2.2675228281,2.2794954508,-0.0071549097,0.0001919010,-0.0119737006,-0.0073468107,-0.0309384702,-0.0789224086,-0.0166907946,0.0860369816,0.5443706398,1.0192630132,0.0006538725,0.0093875349,0.0004455332,0.0000000000,-0.0000502222,0.0000000000,0.0632000000,1.9713823320,-2.101,1.000000,10.1211443054,-1,0.0476390924
34.625112,2.2672395709,2.2794954508,-0.0064427979,0.0001653432,-0.0122568085,-0.0066081411,-0.0314491706,-0.0795673379,-0.0154783032,0.0856833104,0.5443756355,1.0192910732,0.0006734394,0.0094544240,0.0004007380,0.0000000000,-0.0000452238,0.0000000000,0.0632000000,1.9854290304,-2.115,1.000000,10.1211443054,-2,0.0475171915
34.666789,2.2669859155,2.2794954508,-0.0057293142,0.0001424608,-0.0125103355,-0.0058717750,-0.0319704346,-0.0801593842,-0.0142091102,0.0854853399,0.5443807784,1.0193199165,0.0006922401,0.0095215687,0.0003560825,0.0000000000,-0.0000402157,0.0000000000,0.0632000000,1.9995294323,-2.129,1.000000,10.1211443054,-2,0.0474690107
34.708439,2.2667621577,2.2779614700,-0.0050153290,0.0001227452,-0.0112000018,-0.0051380742,-0.0324371013,-0.0769793443,0.0763209578,0.0855906661,0.5443860624,1.0193441950,0.0005826827,0.0091517534,0.0003115886,0.0000000000,-0.0000352041,0.0000000000,0.0632000000,1.9218682050,-2.052,1.000000,10.1211443054,-1,0.0471072325
34.750109,2.2665680683,2.2779614700,-0.0043001375,0.0001057581,-0.0113939957,-0.0044058956,-0.0329118511,-0.0773697502,-0.0093697417,0.0849590888,0.5443905083,1.0193688422,0.0005915351,0.0091768395,0.0002671871,0.0000000000,-0.0000301840,0.0000000000,0.0632000000,1.9271362972,-2.057,1.000000,10.1211443054,0,0.0468182171
34.791806,2.2664036976,2.2779614700,-0.0035837345,0.0000911219,-0.0115582842,-0.0036748564,-0.0333934463,-0.0777006155,-0.0079407687,0.0844591268,0.5443950198,1.0193938067,0.0005991462,0.0092001695,0.0002228546,0.0000000000,-0.0000251554,0.0000000000,0.0632000000,1.9320356023,-2.062,1.000000,10.1211443054,-1,0.0465896450
34.833530,2.2662691347,2.2794954508,-0.0028662515,0.0000785112,-0.0132267571,-0.0029447627,-0.0339445612,-0.0816869125,-0.0956711275,0.0839015365,0.5443995876,1.0194243651,0.0007334014,0.0096537804,0.0001785795,0.0000000000,-0.0000201192,0.0000000000,0.0632000000,2.0272938861,-2.157,1.000000,10.1211443054,-1,0.0467903415
34.875135,2.2661647767,2.2794954508,-0.0021503386,0.0000676458,-0.0133310541,-0.0022179844,-0.0345000218,-0.0819834433,-0.0071167376,0.0842868915,0.5444051764,1.0194554410,0.0007458227,0.0097112217,0.0001345054,0.0000000000,-0.0000150939,0.0000000000,0.0632000000,2.0393565487,-2.169,1.000000,10.1211443054,-2,0.0470060905
34.916909,2.2660899685,2.2794954508,-0.0014311322,0.0000582841,-0.0134058096,-0.0014894163,-0.0350585972,-0.0822126762,-0.0055015896,0.0847002669,0.5444108571,1.0194869444,0.0007560803,0.0097620690,0.0000903228,0.0000000000,-0.0000100456,0.0000000000,0.0632000000,2.0500345000,-2.180,1.000000,10.1211443054,0,0.0472284704
34.958435,2.2660453880,2.2794954508,-0.0007159644,0.0000502180,-0.0134503448,-0.0007661824,-0.0356190282,-0.0823783689,-0.0039766249,0.0851264001,0.5444166129,1.0195187851,0.0007641775,0.0098059987,0.0000464637,0.0000000000,-0.0000050256,0.0000000000,0.0632000000,2.0592597334,-2.189,1.000000,10.1211443054,-2,0.0474501454
35.000242,2.2660305088,2.2779614700,0.0000041667,0.0000432682,-0.0119312042,-0.0000391015,-0.0361161617,-0.0787537355,0.0869912008,0.0857225162,0.5444224274,1.0195454247,0.0006393515,0.0094050291,0.0000023712,0.0000000000,0.0000000292,0.0000000000,0.0632000000,1.9750561123,-2.105,1.000000,10.1211443054,-2,0.0472789006
35.041780,2.2660455422,2.2794954508,0.0007196646,0.0000372801,-0.0134501179,0.0006823845,-0.0366765833,-0.0824079571,-0.0877013180,0.0852690895,0.5444272897,1.0195772923,0.0007648228,0.0098261940,-0.0000413819,-0.0000000000,0.0000050516,0.0000000000,0.0632000000,2.0635007456,-2.193,1.000000,10.1211443054,-2,0.0475019555
35.083536,2.2660906075,2.2779614700,0.0014387994,0.0000321208,-0.0118710430,0.0014066786,-0.0371712101,-0.0786408653,0.0904102023,0.0858695475,0.5444331036,1.0196037496,0.0006349730,0.0094080993,-0.0000853053,-0.0000000000,0.0000100994,0.0000000000,0.0632000000,1.9757008449,-2.105,1.000000,10.1211443054,-1,0.0473169428
35.125117,2.2661653186,2.2794954508,0.0021546719,0.0000276755,-0.0133302877,0.0021269963,-0.0377266387,-0.0821481611,-0.0841750991,0.0853923497,0.5444379281,1.0196352041,0.0007549097,0.0098110091,-0.0001289876,-0.0000000000,0.0000151244,0.0000000000,0.0632000000,2.0603119213,-2.190,1.000000,10.1211443054,-2,0.0475114134
35.166848,2.2662702200,2.2794954508,0.0028727573,0.0000238454,-0.0132253648,0.0028489119,-0.0382776956,-0.0819486081,0.0047892736,0.0857724371,0.5444436611,1.0196664350,0.0007495421,0.0098093146,-0.0001727668,-0.0000000000,0.0000201648,0.0000000000,0.0632000000,2.0599560730,-2.190,1.000000,10.1211443054,0,0.0476685248
35.208613,2.2664052015,2.2794954508,0.0035909406,0.0000205454,-0.0130903647,0.0035703953,-0.0388231274,-0.0816704918,0.0066747905,0.0860859911,0.5444493505,1.0196973062,0.0007409069,0.0097951777,-0.0002165198,-0.0000000000,0.0000252060,0.0000000000,0.0632000000,2.0569873243,-2.187,1.000000,10.1211443054,-2,0.0477832671
35.250152,2.2665691903,2.2794954508,0.0043046159,0.0000177020,-0.0129263599,0.0042869139,-0.0393617258,-0.0813191916,0.0084312035,0.0863237592,0.5444549715,1.0197276880,0.0007291645,0.0097687899,-0.0002599717,-0.0000000000,0.0000302154,0.0000000000,0.0632000000,2.0514458716,-2.181,1.000000,10.1211443054,-1,0.0478517221
35.291807,2.2667633922,2.2794954508,0.0050195496,0.0000152522,-0.0127321443,0.0050042974,-0.0398922318,-0.0808842653,0.0104382317,0.0864787337,0.5444605006,1.0197574355,0.0007139388,0.0097286457,-0.0003034760,-0.0000000000,0.0000352337,0.0000000000,0.0632000000,2.0430155970,-2.173,1.000000,10.1211443054,-1,0.0478693125
35.333446,2.2669872662,2.2794954508,0.0057333517,0.0000131414,-0.0125082584,0.0057202103,-0.0404134092,-0.0803675984,0.0124000067,0.0865424706,0.5444659117,1.0197864065,0.0006953049,0.0096746218,-0.0003468912,-0.0000000000,0.0000402441,0.0000000000,0.0632000000,2.0316705782,-2.161,1.000000,10.1211443054,-2,0.0478321977
35.375139,2.2672411859,2.2794954508,0.0064470845,0.0000113227,-0.0122543285,0.0064357618,-0.0409240062,-0.0797654473,0.0144516256,0.0865079414,0.5444711789,1.0198144551,0.0006731660,0.0096060393,-0.0003902844,-0.0000000000,0.0000452539,0.0000000000,0.0632000000,2.0172682591,-2.147,1.000000,10.1211443054,-2,0.0477366453
35.416775,2.2675244338,2.2794954508,0.0071587415,0.0000097557,-0.0119710718,0.0071489858,-0.0414228009,-0.0790797658,0.0164563552,0.0863681980,0.5444762761,1.0198414404,0.0006476480,0.0095229197,-0.0004335365,-0.0000000000,0.0000502491,0.0000000000,0.0632000000,1.9998131398,-2.129,1.000000,10.1211443054,-1,0.0475796473
35.458460,2.2678376783,2.2794954508,0.0078700217,0.0000084056,-0.0116578197,0.0078616161,-0.0419085434,-0.0783054913,0.0185825885,0.0861177079,0.5444811779,1.0198672180,0.0006186611,0.0094245694,-0.0004767526,-0.0000000000,0.0000552417,0.0000000000,0.0632000000,1.9791595691,-2.109,1.000000,10.1211443054,-2,0.0473581600
35.500130,2.2681804126,2.2794954508,0.0085796895,0.0000072423,-0.0113150788,0.0085724472,-0.0423800050,-0.0774433097,0.0206923588,0.0857507620,0.5444858582,1.0198916487,0.0005863384,0.0093109964,-0.0005198596,-0.0000000000,0.0000602228,0.0000000000,0.0632000000,1.9553092495,-2.085,1.000000,10.1211443054,-1,0.0470697382
35.541775,2.2685524579,2.2794954508,0.0092874653,0.0000062400,-0.0109430279,0.0092812253,-0.0428359645,-0.0764921895,0.0228268840,0.0852627513,0.5444902922,1.0199145980,0.0005507818,0.0091821000,-0.0005628421,-0.0000000000,0.0000651907,0.0000000000,0.0632000000,1.9282410068,-2.058,1.000000,10.1211443054,-2,0.0467123374
35.583433,2.2689540703,2.2794954508,0.0099938622,0.0000053765,-0.0105414106,0.0099884858,-0.0432751899,-0.0754492671,0.0250301391,0.0846498105,0.5444944557,1.0199359338,0.0005120598,0.0090376430,-0.0006057325,-0.0000000000,0.0000701489,0.0000000000,0.0632000000,1.8979050349,-2.028,1.000000,10.1211443054,-2,0.0462841343
35.625108,2.2693852641,2.2794954508,0.0106988472,0.0000046324,-0.0101102127,0.0106942148,-0.0436964488,-0.0743127988,0.0272752390,0.0839084447,0.5444983251,1.0199555299,0.0004703065,0.0088775815,-0.0006485301,-0.0000000000,0.0000750971,0.0000000000,0.0632000000,1.8642921051,-1.994,1.000000,10.1211443054,-2,0.0457836635
35.666796,2.2698459458,2.2794954508,0.0114022129,0.0000039913,-0.0096495274,0.0113982216,-0.0440985125,-0.0730814783,0.0295516918,0.0830357916,0.5445018777,1.0199732673,0.0004256981,0.0087019971,-0.0006912233,-0.0000000000,0.0000800339,0.0000000000,0.0632000000,1.8274193946,-1.957,1.000000,10.1211443054,-2,0.0452098723
35.708438,2.2703353514,2.2794954508,0.0121028488,0.0000034389,-0.0091601187,0.0120994099,-0.0444801841,-0.0717565350,0.0317986396,0.0820296932,0.5445050924,1.0199890388,0.0003785165,0.0085113412,-0.0007337455,-0.0000000000,0.0000849514,0.0000000000,0.0632000000,1.7873816581,-1.917,1.000000,10.1211443054,-1,0.0445623661
35.750113,2.2708543087,2.2794954508,0.0128019608,0.0000029630,-0.0086411588,0.0127989978,-0.0448402323,-0.0703330716,0.0341631201,0.0808892705,0.5445079501,1.0200027422,0.0003288801,0.0083054590,-0.0007761706,-0.0000000000,0.0000898583,0.0000000000,0.0632000000,1.7441463994,-1.874,1.000000,10.1211443054,-1,0.0438408127
